"","year","GEOID","NAME","Total Housing Units","Total Housing Units moe","Occupied Units","Occupied Units moe","vacant_unitsE","vacant_unitsM","Owner Occupied Units","Owner Occupied Units moe","Renter Occupied Units","Renter Occupied Units moe","Median House Value","Median House Value moe","Median Year Built","Median Year Built moe","Home Ownership Rate Estimate","Home Ownership Rate moe","Rental Rate Estimate","Rental Rate moe","Vacancy Rate Estimate","Vacancy Rate moe","Occupancy Rate Estimate","Occupancy Rate moe"
"121","2009","1948945","Manning",744,88,706,90,38,27,492,79,214,59,66500,4828,1949,6,0.696883852691218,0.14287524628889,0.303116147308782,0.0920704197756002,0.0510752688172043,0.0367897151002169,0.948924731182796,0.000180434479415409
"122","2009","1948990","Manson",940,110,905,107,35,39,657,83,248,66,75800,5582,1960,3,0.725966850828729,0.125612286041389,0.274033149171271,0.0798012940522128,0.0372340425531915,0.0417175276125899,0.962765957446808,0.000135121153411463
"123","2009","1949170","Mapleton",637,78,584,75,53,41,477,71,107,27,58400,5229,1950,6,0.816780821917808,0.160572358778484,0.183219178082192,0.0518761333377664,0.0832025117739403,0.0651655414473266,0.91679748822606,0.000206413874692744
"124","2009","1949215","Maquoketa",2873,197,2663,205,210,109,1800,183,863,135,75300,6096,1965,4,0.675929402929027,0.0861966688656592,0.324070597070973,0.0565005964707627,0.0730943264879916,0.0382690649059021,0.926905673512008,2.63529693215392e-05
"125","2009","1949260","Marathon",134,30,115,27,19,17,81,19,34,24,21600,8130,1939,0,0.704347826086957,0.233759634844476,0.295652173913043,0.219936756950007,0.141791044776119,0.130776897510698,0.858208955223881,0.00182468756949055
"126","2009","1949305","Marble Rock",138,36,135,36,3,4,113,31,22,19,54800,8021,1948,16,0.837037037037037,0.320238061120592,0.162962962962963,0.147297144276753,0.0217391304347826,0.0295350766106061,0.978260869565217,0.00237277596921109
"127","2009","1949350","Marcus",570,81,548,80,22,17,471,73,77,41,82500,6001,1945,6,0.85948905109489,0.182999422162887,0.140510948905109,0.0775785127013435,0.0385964912280702,0.030324694639899,0.96140350877193,0.000280290121230568
"128","2009","1949395","Marengo",1140,71,1083,68,57,35,731,82,352,70,85500,8288,1952,6,0.674976915974146,0.0867697348651248,0.325023084025854,0.0677804825164757,0.05,0.0308592763509396,0.95,5.55561967784959e-05
"129","2009","1949485","Marion",14473,351,13642,324,831,254,9929,332,3713,281,133500,4044,1982,3,0.727825831989444,0.0298508987268101,0.272174168010556,0.0215886452255051,0.0574172597250052,0.0176050768210325,0.942582740274995,1.58508286835779e-06
"130","2009","1949575","Marne",66,27,57,25,9,15,35,16,22,22,61700,36613,1944,21,0.614035087719298,0.389002967717737,0.385964912280702,0.421456520813911,0.136363636363636,0.234018957817504,0.863636363636364,0.00792912217592909
"131","2009","1949620","Marquette",304,60,258,60,46,31,141,40,117,50,88900,13504,1939,0,0.546511627906977,0.20047528759093,0.453488372093023,0.220635807250801,0.151315789473684,0.106256990427049,0.848684210526316,0.000757987878248709
"132","2009","1949755","Marshalltown",11028,383,10160,420,868,227,7230,327,2930,331,92400,2820,1956,2,0.711614173228346,0.0436032543148682,0.288385826771654,0.0346914333921131,0.078708741385564,0.0207646807692626,0.921291258614436,3.55423442640815e-06
"133","2009","1949845","Martelle",156,30,142,30,14,16,112,22,30,23,95800,13072,1944,8,0.788732394366197,0.227530068569567,0.211267605633803,0.168009130987516,0.0897435897435897,0.104005994568736,0.91025641025641,0.00144853218647028
"134","2009","1949890","Martensdale",192,41,192,41,0,99,146,34,46,23,114700,4281,1974,5,0.760416666666667,0.240262314893642,0.239583333333333,0.130259332912354,0,0.515625,1,0.00134969640661169
"135","2009","1949935","Martinsburg",68,22,61,23,7,11,61,23,0,99,47200,20516,1939,0,1,0.533228064501331,0,1.62295081967213,0.102941176470588,0.165157529874401,0.897058823529412,0.00635487631853067
"136","2009","1950070","Marysville",43,21,40,20,3,5,37,19,3,4,33200,3462,1952,53,0.925,0.662971530308806,0.075,0.106800046816469,0.0697674418604651,0.12116829365532,0.930232558139535,0.0159763613032756
"137","2009","1950160","Mason City",13193,289,12232,348,961,316,8294,378,3938,376,97200,3509,1955,2,0.678057553956835,0.0364293745937836,0.321942446043165,0.0320746129156503,0.0728416584552414,0.0240051859216924,0.927158341544759,2.03308758919721e-06
"138","2009","1950205","Masonville",69,19,67,19,2,3,47,16,20,15,62900,7403,1976,23,0.701492537313433,0.310808176459844,0.298507462686567,0.239349903207159,0.0289855072463768,0.0442047935601141,0.971014492753623,0.00505781038535948
"139","2009","1950250","Massena",180,29,154,22,26,21,129,21,25,15,59400,10338,1950,13,0.837662337662338,0.181424927788571,0.162337662337662,0.100125385644355,0.144444444444444,0.11896503144838,0.855555555555556,0.000802387212315196
"140","2009","1950385","Matlock",12,9,12,9,0,99,10,9,2,3,65000,77336,1950,22,0.833333333333333,0.976281209488332,0.166666666666667,0.279508497187474,0,8.25,1,0.109375
"141","2009","1950430","Maurice",105,16,99,14,6,9,85,18,14,10,93000,15790,1960,13,0.858585858585859,0.218631517619322,0.141414141414141,0.102970670027493,0.0571428571428571,0.0861554353223697,0.942857142857143,0.00147834698505252
"142","2009","1950520","Maxwell",352,44,332,47,20,22,294,44,38,21,114400,12464,1952,19,0.885542168674699,0.182428311598318,0.114457831325301,0.0652954260081743,0.0568181818181818,0.0629022438223992,0.943181818181818,0.000421193020402893
"143","2009","1950610","Maynard",231,43,205,41,26,24,153,29,52,33,73100,7417,1962,10,0.746341463414634,0.205652427363327,0.253658536585366,0.168780487804878,0.112554112554113,0.105987599560747,0.887445887445887,0.000901471277836915
"144","2009","1950655","Maysville",84,23,73,20,11,13,57,21,16,9,130900,22783,1952,15,0.780821917808219,0.358494262206882,0.219178082191781,0.137133901772848,0.130952380952381,0.158861261961442,0.869047619047619,0.00361010924589034
"145","2009","1931800","Graettinger",481,53,408,56,73,35,327,49,81,36,63500,4432,1950,7,0.801470588235294,0.162864384687083,0.198529411764706,0.0923470762041077,0.151767151767152,0.0746619535976744,0.848232848232848,0.000263456716104121
"146","2009","1931845","Graf",36,13,30,11,6,10,27,11,3,5,108000,8968,1958,13,0.9,0.493299548392703,0.1,0.170652343148936,0.166666666666667,0.284223064410571,0.833333333333333,0.0115062014174668
"147","2009","1931890","Grafton",116,30,109,31,7,8,65,18,44,27,85000,12543,1955,5,0.596330275229358,0.2367152071748,0.403669724770642,0.273017754411671,0.0603448275862069,0.0707092846982366,0.939655172413793,0.00284560256107544
"148","2009","1931980","Grand Junction",467,63,392,67,75,41,293,57,99,43,61500,6395,1939,0,0.747448979591837,0.193556972089653,0.252551020408163,0.117881366182665,0.160599571734475,0.090428175035855,0.839400428265525,0.000339925465862996
"149","2009","1932025","Grand Mound",287,44,287,44,0,99,237,37,50,26,97400,6430,1942,11,0.825783972125436,0.180687992194328,0.174216027874564,0.0944475827490167,0,0.344947735191638,1,0.000616076977980832
"150","2009","1932070","Grand River",124,34,103,32,21,17,69,22,34,23,36900,17375,1939,0,0.669902912621359,0.298224296786446,0.330097087378641,0.245724918788581,0.169354838709677,0.144747462764778,0.830645161290323,0.00258479165606413
"151","2009","1932115","Grandview",142,42,128,41,14,18,94,32,34,26,83300,21634,1971,11,0.734375,0.343267991509242,0.265625,0.220224621337901,0.0985915492957746,0.130071508779645,0.901408450704225,0.00258866188348579
"152","2009","1932160","Granger",384,76,364,75,20,21,271,60,93,43,158700,7320,1973,5,0.744505494505495,0.22517205557639,0.255494505494505,0.129330716014439,0.0520833333333333,0.0556505239248369,0.947916666666667,0.000605321224824882
"153","2009","1932295","Grant",46,17,40,17,6,6,32,15,8,10,45000,24459,1939,0,0.8,0.506186724440695,0.2,0.264054918530218,0.130434782608696,0.139057086978139,0.869565217391304,0.0106158497146594
"154","2009","1932475","Granville",152,26,147,26,5,8,112,22,35,19,77700,4733,1956,10,0.761904761904762,0.201390100970127,0.238095238095238,0.135939065971897,0.0328947368421053,0.0529314954222653,0.967105263157895,0.00131150767863583
"155","2009","1932520","Gravity",117,31,90,26,27,21,82,27,8,12,30000,15950,1939,0,0.911111111111111,0.399098282519346,0.0888888888888889,0.135783612607808,0.230769230769231,0.189616018328277,0.769230769230769,0.00236088915938543
"156","2009","1932565","Gray",34,14,31,13,3,4,22,12,9,9,30000,17868,1939,0,0.709677419354839,0.488276188756293,0.290322580645161,0.314817121385524,0.0882352941176471,0.12312943493881,0.911764705882353,0.0157924354353995
"157","2009","1932610","Greeley",119,26,110,27,9,9,82,23,28,20,60800,13470,1939,0,0.745454545454545,0.277846962371392,0.254545454545455,0.192253788056113,0.0756302521008403,0.0774143791188534,0.92436974789916,0.00227745509449247
"158","2009","1932745","Greene",603,54,536,50,67,31,400,47,136,44,75200,9782,1939,0,0.746268656716418,0.111960387967111,0.253731343283582,0.0854336857502747,0.111111111111111,0.0523636928817477,0.888888888888889,0.000149332132765379
"159","2009","1932790","Greenfield",957,68,852,77,105,57,621,64,231,52,80500,7754,1957,5,0.72887323943662,0.0999088858758335,0.27112676056338,0.065767919573281,0.109717868338558,0.060069179690726,0.890282131661442,8.87718771069157e-05
"160","2009","1932970","Greenville",41,16,31,15,10,11,28,14,3,6,8800,6579,1939,0,0.903225806451613,0.628460280003583,0.0967741935483871,0.199132300942565,0.24390243902439,0.284676079360514,0.75609756097561,0.0117317069631862
"161","2009","1933060","Grimes",3141,182,2913,137,228,134,2359,169,554,157,154800,5588,1994,1,0.809818056985925,0.0694002159054794,0.190181943014075,0.0546334664227541,0.0725883476599809,0.0428684069497045,0.927411652340019,1.48775555025669e-05
"162","2009","1933105","Grinnell",4043,295,3650,316,393,153,2515,221,1135,223,114500,7175,1963,4,0.689041095890411,0.0849979391992863,0.310958904109589,0.066764273249123,0.0972050457581004,0.038502104579742,0.9027949542419,2.05209611928719e-05
"163","2009","1933150","Griswold",463,65,441,63,22,24,357,52,84,42,76800,6145,1939,0,0.80952380952381,0.165159707343584,0.19047619047619,0.099049114139871,0.0475161987041037,0.0522633184036998,0.952483801295896,0.000334431152997306
"164","2009","1933195","Grundy Center",1217,64,1154,57,63,52,914,70,240,59,91700,5206,1959,4,0.792027729636049,0.0721797215883011,0.207972270363951,0.0521482898128459,0.0517666392769104,0.0428146552248368,0.94823336072309,4.06399782107527e-05
"165","2009","1933240","Gruver",43,27,37,26,6,11,23,10,14,26,63600,8245,1939,0,0.621621621621622,0.513666752211261,0.378378378378378,0.751323669198195,0.13953488372093,0.270401838437513,0.86046511627907,0.0219512630305186
"166","2009","1933285","Guernsey",28,9,28,9,0,99,24,10,4,6,53300,29616,1939,0,0.857142857142857,0.45106196133266,0.142857142857143,0.219150322397087,0,3.53571428571429,1,0.0151694606413994
"167","2009","1933420","Guthrie Center",857,89,787,84,70,34,569,64,218,67,72700,4791,1951,5,0.72299872935197,0.112108051302119,0.27700127064803,0.09012115197555,0.0816802800466744,0.0405699729251565,0.918319719953326,0.000125928090598636
"168","2009","1933465","Guttenberg",940,101,844,98,96,55,610,76,234,76,99500,16247,1956,11,0.722748815165877,0.123090532544543,0.277251184834123,0.095628977064825,0.102127659574468,0.0595307308135334,0.897872340425532,0.000121937330534517
"169","2009","1933645","Halbur",31,20,31,20,0,99,29,21,2,3,72100,7129,1939,0,0.935483870967742,0.907278941199987,0.0645161290322581,0.10534583234978,0,3.19354838709677,1,0.0342385284146219
"170","2009","1933780","Hamburg",664,64,577,68,87,39,347,44,230,60,80600,5098,1960,10,0.601386481802426,0.104106547831907,0.398613518197574,0.114105009747283,0.131024096385542,0.0600772873844965,0.868975903614458,0.000166389419886978
"171","2009","1933870","Hamilton",58,21,45,15,13,14,39,15,6,9,46100,12242,1946,30,0.866666666666667,0.441098516472871,0.133333333333333,0.20487876571762,0.224137931034483,0.254656325230641,0.775862068965517,0.00621261210183788
"172","2009","1933960","Hampton",1964,143,1627,146,337,134,990,133,637,136,74500,5244,1952,5,0.608481868469576,0.0983044896554105,0.391518131530424,0.0906726601205739,0.171588594704684,0.0693625342054019,0.828411405295316,4.00864617830365e-05
"173","2009","1934005","Hancock",88,28,80,24,8,13,73,21,7,10,62700,8915,1939,0,0.9125,0.37926944577701,0.0875,0.127726514475265,0.0909090909090909,0.150532516720675,0.909090909090909,0.00414503790724677
"174","2009","1934185","Hanlontown",87,30,70,27,17,19,66,26,4,5,82500,12543,1943,11,0.942857142857143,0.519824562722844,0.0571428571428571,0.0747518454666264,0.195402298850575,0.228548948411755,0.804597701149425,0.00466685486783581
"175","2009","1934365","Hansell",39,15,34,13,5,9,32,12,2,3,43800,11073,1944,12,0.941176470588235,0.504051425180073,0.0588235294117647,0.0910567291829811,0.128205128205128,0.235978560259369,0.871794871794872,0.0118537710708853
"176","2009","1934410","Harcourt",141,28,138,28,3,4,111,26,27,17,60900,8851,1949,13,0.804347826086957,0.24926153625494,0.195652173913043,0.129426729101825,0.0212765957446809,0.0286817066437706,0.978723404255319,0.0016821075287807
"177","2009","1934455","Hardy",40,19,40,19,0,99,40,19,0,99,10000,14079,1939,0,1,0.67175144212722,0,2.475,0,2.475,1,0.017515625
"178","2009","1934500","Harlan",2617,111,2276,89,341,108,1794,119,482,108,102100,7711,1959,4,0.788224956063269,0.0606936381199242,0.211775043936731,0.0481688590885913,0.130301872372946,0.0416370586390861,0.869698127627054,1.35930531064258e-05
"179","2009","1934545","Harper",40,18,40,18,0,99,36,17,4,6,63300,10215,1955,16,0.9,0.587068990834978,0.1,0.156604597633658,0,2.475,1,0.0163125
"180","2009","1934590","Harpers Ferry",549,73,170,43,379,64,146,37,24,18,91000,19684,1968,4,0.858823529411765,0.307505954216255,0.141176470588235,0.111741799745963,0.690346083788707,0.148378323345854,0.309653916211293,0.000152639606066325
"181","2009","1934635","Harris",99,30,83,28,16,12,82,28,1,2,37600,3677,1954,29,0.987951807228916,0.474218801781091,0.0120481927710843,0.0244367664526276,0.161616161616162,0.130732127758408,0.838383838383838,0.00363449354739668
"182","2009","1934680","Hartford",324,61,302,57,22,25,294,58,8,11,108700,9157,1971,4,0.973509933774834,0.265792114466792,0.0264900662251656,0.0367653913986647,0.0679012345679012,0.0782123344017189,0.932098765432099,0.00064495457592461
"183","2009","1934725","Hartley",796,79,719,78,77,39,544,76,175,56,55300,4967,1950,5,0.756606397774687,0.133828493926888,0.243393602225313,0.0822399499603481,0.0967336683417085,0.0499267087009885,0.903266331658292,0.000134280094809178
"184","2009","1934770","Hartwick",39,18,32,14,7,12,24,9,8,12,67700,4934,1939,0,0.75,0.432166146435604,0.25,0.390625,0.179487179487179,0.318648805155888,0.82051282051282,0.0136861065399982
"185","2009","1934860","Harvey",120,29,114,28,6,9,100,29,14,11,52500,10648,1949,30,0.87719298245614,0.333363634624677,0.12280701754386,0.10109585219933,0.05,0.075967143848143,0.95,0.00240679976851852
"186","2009","1934995","Hastings",83,24,70,21,13,15,64,20,6,5,55000,19686,1939,0,0.914285714285714,0.396062250312308,0.0857142857142857,0.0759161728890653,0.156626506024096,0.186311327323274,0.843373493975904,0.00389792550815272
"187","2009","1935130","Havelock",98,26,70,23,28,18,57,20,13,10,12900,8291,1939,0,0.814285714285714,0.391428411823508,0.185714285714286,0.15534366249615,0.285714285714286,0.198700398966632,0.714285714285714,0.00290786273455059
"188","2009","1935220","Haverhill",68,22,68,22,0,99,64,22,4,7,90000,36904,1969,11,0.941176470588235,0.444286480377911,0.0588235294117647,0.104685577678915,0,1.45588235294118,1,0.00629706900061063
"189","2009","1935265","Hawarden",1143,95,1024,101,119,65,841,91,183,49,69500,7296,1947,6,0.8212890625,0.120247067193183,0.1787109375,0.0509948505836594,0.10411198600175,0.0575224775707609,0.89588801399825,8.27233450610116e-05
"190","2009","1935310","Hawkeye",230,42,198,37,32,24,159,29,39,21,57900,10680,1939,0,0.803030303030303,0.209690872201434,0.196969696969697,0.112265942763473,0.139130434782609,0.107396253906821,0.860869565217391,0.000824243766996259
"191","2009","1935445","Hayesville",25,9,20,8,5,6,12,6,8,7,55000,43921,1939,0,0.6,0.384187454245971,0.4,0.384837628097877,0.2,0.250567356213853,0.8,0.0169472
"192","2009","1935580","Hazleton",471,70,397,67,74,48,311,55,86,35,61200,11829,1967,16,0.783375314861461,0.191498656182134,0.216624685138539,0.0954408012307549,0.157112526539278,0.104551623764567,0.842887473460722,0.000341545940723326
"193","2009","1935670","Hedrick",425,52,406,55,19,21,272,50,134,46,63700,9045,1955,12,0.669950738916256,0.152981697957094,0.330049261083744,0.121803467507606,0.0447058823529412,0.0497136023208952,0.955294117647059,0.000338147644783947
"194","2009","1935715","Henderson",69,22,45,12,24,19,42,12,3,4,43600,6663,1939,0,0.933333333333333,0.364769502732146,0.0666666666666667,0.0906492357972051,0.347826086956522,0.296855948620457,0.652173913043478,0.00348134198427758
"195","2009","1935760","Hepburn",10,10,10,10,0,99,3,5,7,8,NA,0,1963,52,0.3,0.58309518948453,0.7,1.06301458127346,0,9.9,1,0.2
"196","2009","1935940","Hiawatha",3061,251,2921,237,140,117,1816,176,1105,211,112900,17009,1979,4,0.621704895583704,0.0785809325108463,0.378295104416296,0.0784861027555881,0.0457366873570728,0.0384063537496468,0.954263312642927,2.7390409063715e-05
"197","2009","1936345","Hills",202,60,202,60,0,99,167,52,35,30,154200,9830,1969,7,0.826732673267327,0.355766454013431,0.173267326732673,0.157179398097004,0,0.49009900990099,1,0.00190720964067782
"198","2009","1936390","Hillsboro",119,32,89,29,30,20,49,18,40,24,33800,13400,1941,33,0.550561797752809,0.270346157985612,0.449438202247191,0.306862457292043,0.252100840336134,0.181224512601701,0.747899159663866,0.0025023447280024
"199","2009","1936480","Hinton",369,58,349,55,20,22,303,58,46,21,129000,16388,1973,3,0.868194842406877,0.215264845684028,0.131805157593123,0.0636562544620885,0.0542005420054201,0.0602261937533832,0.94579945799458,0.000467258688133478
"200","2009","1936705","Holland",137,28,129,27,8,14,102,27,27,15,73000,13725,1953,13,0.790697674418605,0.26682580997943,0.209302325581395,0.124257458221793,0.0583941605839416,0.102884330085712,0.941605839416058,0.00172563587267178
