full url,,District/Parcel,District/Parcel URL,Class,BldgFull,Address,Address City,Yr,Area,Condition,X,Y,address trim,address +,"address+,",city +,address+city,,front url,full url,,sort poor,sort link,poor text,link text
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3710+FRANKLIN+AVE,+DES+MOINES",,100/07887-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10007887001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,110200,3710 FRANKLIN AVE ,DES MOINES,1940,1078,BN/Below Normal,1594637.479,586962.853,3710 FRANKLIN AVE,3710+FRANKLIN+AVE,"3710+FRANKLIN+AVE,+",DES+MOINES,"3710+FRANKLIN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3710+FRANKLIN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1541+46TH+ST,+DES+MOINES",,100/07949-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10007949000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,122900,1541 46TH ST ,DES MOINES,1962,855,BN/Below Normal,1591227.779,585668.56,1541 46TH ST,1541+46TH+ST,"1541+46TH+ST,+",DES+MOINES,"1541+46TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1541+46TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4102+DOUGLAS+AVE,+DES+MOINES",,100/07966-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10007966000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,121400,4102 DOUGLAS AVE ,DES MOINES,1947,1440,BN/Below Normal,1592832.913,593627.291,4102 DOUGLAS AVE,4102+DOUGLAS+AVE,"4102+DOUGLAS+AVE,+",DES+MOINES,"4102+DOUGLAS+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4102+DOUGLAS+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4028+DOUGLAS+AVE,+DES+MOINES",,100/07967-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10007967000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,108400,4028 DOUGLAS AVE ,DES MOINES,1948,1276,BN/Below Normal,1592885.326,593627.455,4028 DOUGLAS AVE,4028+DOUGLAS+AVE,"4028+DOUGLAS+AVE,+",DES+MOINES,"4028+DOUGLAS+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4028+DOUGLAS+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3940+DOUGLAS+AVE,+DES+MOINES",,100/07975-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10007975000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,136800,3940 DOUGLAS AVE ,DES MOINES,1947,1452,BN/Below Normal,1593485.501,593671.676,3940 DOUGLAS AVE,3940+DOUGLAS+AVE,"3940+DOUGLAS+AVE,+",DES+MOINES,"3940+DOUGLAS+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3940+DOUGLAS+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3943+LOWER+BEAVER+RD,+DES+MOINES",,100/08235-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008235000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,63500,3943 LOWER BEAVER RD ,DES MOINES,1939,672,BN/Below Normal,1595628.496,594979.306,3943 LOWER BEAVER RD,3943+LOWER+BEAVER+RD,"3943+LOWER+BEAVER+RD,+",DES+MOINES,"3943+LOWER+BEAVER+RD,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3943+LOWER+BEAVER+RD,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3901+LAWNWOODS+DR,+DES+MOINES",,100/08307-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008307000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,83200,3901 LAWNWOODS DR ,DES MOINES,1949,1112,PR/Poor,1596319.875,594531.78,3901 LAWNWOODS DR,3901+LAWNWOODS+DR,"3901+LAWNWOODS+DR,+",DES+MOINES,"3901+LAWNWOODS+DR,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3901+LAWNWOODS+DR,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3901+LAWNWOODS+DR,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3901+LAWNWOODS+DR,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3015+SENECA+AVE,+DES+MOINES",,100/08318-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008318001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,92800,3015 SENECA AVE ,DES MOINES,1953,1064,BN/Below Normal,1596795.236,594570.933,3015 SENECA AVE,3015+SENECA+AVE,"3015+SENECA+AVE,+",DES+MOINES,"3015+SENECA+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3015+SENECA+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3011+GARDEN+AVE,+DES+MOINES",,100/08369-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008369000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,65000,3011 GARDEN AVE ,DES MOINES,1955,960,PR/Poor,1596839.022,594271.528,3011 GARDEN AVE,3011+GARDEN+AVE,"3011+GARDEN+AVE,+",DES+MOINES,"3011+GARDEN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3011+GARDEN+AVE,+DES+MOINES",,PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3011+GARDEN+AVE,+DES+MOINES",PR/Poor,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3011+GARDEN+AVE,+DES+MOINES"
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3001+GARDEN+AVE,+DES+MOINES",,100/08371-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008371000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,55600,3001 GARDEN AVE ,DES MOINES,1951,720,BN/Below Normal,1596957.886,594271.995,3001 GARDEN AVE,3001+GARDEN+AVE,"3001+GARDEN+AVE,+",DES+MOINES,"3001+GARDEN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3001+GARDEN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3106+GARDEN+AVE,+DES+MOINES",,100/08445-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008445000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,83100,3106 GARDEN AVE ,DES MOINES,1952,840,BN/Below Normal,1596557.465,594061.635,3106 GARDEN AVE,3106+GARDEN+AVE,"3106+GARDEN+AVE,+",DES+MOINES,"3106+GARDEN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3106+GARDEN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3505+SHERIDAN+AVE,+DES+MOINES",,100/08482-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008482000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,100900,3505 SHERIDAN AVE ,DES MOINES,1947,912,BN/Below Normal,1595319.861,589863.374,3505 SHERIDAN AVE,3505+SHERIDAN+AVE,"3505+SHERIDAN+AVE,+",DES+MOINES,"3505+SHERIDAN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3505+SHERIDAN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3117+LINCOLN+AVE,+DES+MOINES",,100/08499-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008499001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,109300,3117 LINCOLN AVE ,DES MOINES,1927,924,BN/Below Normal,1596472.321,587701.33,3117 LINCOLN AVE,3117+LINCOLN+AVE,"3117+LINCOLN+AVE,+",DES+MOINES,"3117+LINCOLN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3117+LINCOLN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3103+LINCOLN+AVE,+DES+MOINES",,100/08507-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008507001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,64800,3103 LINCOLN AVE ,DES MOINES,1924,874,BN/Below Normal,1596693.24,587700.27,3103 LINCOLN AVE,3103+LINCOLN+AVE,"3103+LINCOLN+AVE,+",DES+MOINES,"3103+LINCOLN+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3103+LINCOLN+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2017+31ST+ST,+DES+MOINES",,100/08530-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008530000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,66600,2017 31ST ST ,DES MOINES,1924,700,BN/Below Normal,1596834.867,587706.914,2017 31ST ST,2017+31ST+ST,"2017+31ST+ST,+",DES+MOINES,"2017+31ST+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2017+31ST+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3000+VICTORIA+DR,+DES+MOINES",,100/08544-001-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008544001000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,86500,3000 VICTORIA DR ,DES MOINES,1916,1202,BN/Below Normal,1596968.304,587174.26,3000 VICTORIA DR,3000+VICTORIA+DR,"3000+VICTORIA+DR,+",DES+MOINES,"3000+VICTORIA+DR,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3000+VICTORIA+DR,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2605+34TH+ST,+DES+MOINES",,100/08595-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008595000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,109000,2605 34TH ST ,DES MOINES,1941,1091,BN/Below Normal,1595883.937,589525.261,2605 34TH ST,2605+34TH+ST,"2605+34TH+ST,+",DES+MOINES,"2605+34TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2605+34TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2615+34TH+ST,+DES+MOINES",,100/08597-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008597000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,92300,2615 34TH ST ,DES MOINES,1941,732,BN/Below Normal,1595850.744,589625.062,2615 34TH ST,2615+34TH+ST,"2615+34TH+ST,+",DES+MOINES,"2615+34TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2615+34TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2617+34TH+ST,+DES+MOINES",,100/08599-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008599000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,91700,2617 34TH ST ,DES MOINES,1942,823,BN/Below Normal,1595850.415,589672.5,2617 34TH ST,2617+34TH+ST,"2617+34TH+ST,+",DES+MOINES,"2617+34TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2617+34TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2201+59TH+ST,+DES+MOINES",,100/08647-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008647000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,94900,2201 59TH ST ,DES MOINES,1956,1026,BN/Below Normal,1586075.37,588125.113,2201 59TH ST,2201+59TH+ST,"2201+59TH+ST,+",DES+MOINES,"2201+59TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2201+59TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2211+60TH+ST,+DES+MOINES",,100/08687-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008687000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,60400,2211 60TH ST ,DES MOINES,1950,714,BN/Below Normal,1585768.732,588217.705,2211 60TH ST,2211+60TH+ST,"2211+60TH+ST,+",DES+MOINES,"2211+60TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2211+60TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=5820+FRANCIS+AVE,+DES+MOINES",,100/08706-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008706000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,122200,5820 FRANCIS AVE ,DES MOINES,1950,1079,BN/Below Normal,1586099.197,587940.308,5820 FRANCIS AVE,5820+FRANCIS+AVE,"5820+FRANCIS+AVE,+",DES+MOINES,"5820+FRANCIS+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=5820+FRANCIS+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2014+60TH+ST,+DES+MOINES",,100/08776-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008776000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,83200,2014 60TH ST ,DES MOINES,1950,672,BN/Below Normal,1585578.096,587612.979,2014 60TH ST,2014+60TH+ST,"2014+60TH+ST,+",DES+MOINES,"2014+60TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2014+60TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2013+61ST+ST,+DES+MOINES",,100/08789-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008789000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,102400,2013 61ST ST ,DES MOINES,1950,816,BN/Below Normal,1585438.254,587613.147,2013 61ST ST,2013+61ST+ST,"2013+61ST+ST,+",DES+MOINES,"2013+61ST+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2013+61ST+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1907+62ND+ST,+DES+MOINES",,100/08816-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008816000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,95900,1907 62ND ST ,DES MOINES,1950,816,BN/Below Normal,1585107.959,587263.061,1907 62ND ST,1907+62ND+ST,"1907+62ND+ST,+",DES+MOINES,"1907+62ND+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1907+62ND+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1911+62ND+ST,+DES+MOINES",,100/08817-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008817000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,96700,1911 62ND ST ,DES MOINES,1950,720,BN/Below Normal,1585108.043,587313.059,1911 62ND ST,1911+62ND+ST,"1911+62ND+ST,+",DES+MOINES,"1911+62ND+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1911+62ND+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1915+62ND+ST,+DES+MOINES",,100/08818-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008818000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,92800,1915 62ND ST ,DES MOINES,1951,720,BN/Below Normal,1585108.125,587363.058,1915 62ND ST,1915+62ND+ST,"1915+62ND+ST,+",DES+MOINES,"1915+62ND+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1915+62ND+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3014+36TH+ST,+DES+MOINES",,100/08851-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008851000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,101500,3014 36TH ST ,DES MOINES,1949,874,BN/Below Normal,1594864.349,591405.738,3014 36TH ST,3014+36TH+ST,"3014+36TH+ST,+",DES+MOINES,"3014+36TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3014+36TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3216+48TH+PL,+DES+MOINES",,100/08976-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008976000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,151100,3216 48TH PL ,DES MOINES,1963,1600,BN/Below Normal,1590002.562,591933.896,3216 48TH PL,3216+48TH+PL,"3216+48TH+PL,+",DES+MOINES,"3216+48TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3216+48TH+PL,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3516+37TH+ST,+DES+MOINES",,100/08998-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10008998000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,104700,3516 37TH ST ,DES MOINES,1948,816,BN/Below Normal,1594618.874,592929.727,3516 37TH ST,3516+37TH+ST,"3516+37TH+ST,+",DES+MOINES,"3516+37TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3516+37TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3508+37TH+ST,+DES+MOINES",,100/09000-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009000000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,87900,3508 37TH ST ,DES MOINES,1948,816,BN/Below Normal,1594620.044,592829.812,3508 37TH ST,3508+37TH+ST,"3508+37TH+ST,+",DES+MOINES,"3508+37TH+ST,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3508+37TH+ST,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3700+AMICK+AVE,+DES+MOINES",,100/09004-003-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009004003000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,76900,3700 AMICK AVE ,DES MOINES,1950,696,BN/Below Normal,1594680.53,592581.95,3700 AMICK AVE,3700+AMICK+AVE,"3700+AMICK+AVE,+",DES+MOINES,"3700+AMICK+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3700+AMICK+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2502+BEAVER+AVE,+DES+MOINES",,100/09075-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009075000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,164600,2502 BEAVER AVE ,DES MOINES,1920,1528,BN/Below Normal,1592978.81,589120.411,2502 BEAVER AVE,2502+BEAVER+AVE,"2502+BEAVER+AVE,+",DES+MOINES,"2502+BEAVER+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=2502+BEAVER+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4121+HICKMAN+RD,+DES+MOINES",,100/09084-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009084000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,113200,4121 HICKMAN RD ,DES MOINES,1920,954,BN/Below Normal,1592785.182,588510.962,4121 HICKMAN RD,4121+HICKMAN+RD,"4121+HICKMAN+RD,+",DES+MOINES,"4121+HICKMAN+RD,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4121+HICKMAN+RD,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4125+HICKMAN+RD,+DES+MOINES",,100/09085-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009085000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,159700,4125 HICKMAN RD ,DES MOINES,1921,1867,BN/Below Normal,1592734.747,588519.174,4125 HICKMAN RD,4125+HICKMAN+RD,"4125+HICKMAN+RD,+",DES+MOINES,"4125+HICKMAN+RD,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4125+HICKMAN+RD,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4229+HICKMAN+RD,+DES+MOINES",,100/09092-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009092000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,139400,4229 HICKMAN RD ,DES MOINES,1922,1536,BN/Below Normal,1592384.775,588515.251,4229 HICKMAN RD,4229+HICKMAN+RD,"4229+HICKMAN+RD,+",DES+MOINES,"4229+HICKMAN+RD,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4229+HICKMAN+RD,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4020+FOREST+AVE,+DES+MOINES",,100/09309-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009309000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,131900,4020 FOREST AVE ,DES MOINES,1924,1668,BN/Below Normal,1593329.656,584331.981,4020 FOREST AVE,4020+FOREST+AVE,"4020+FOREST+AVE,+",DES+MOINES,"4020+FOREST+AVE,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4020+FOREST+AVE,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3830+48TH+PL,+DES+MOINES",,100/09361-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009361000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,95400,3830 48TH PL ,DES MOINES,1950,918,BN/Below Normal,1589820.859,594158.585,3830 48TH PL,3830+48TH+PL,"3830+48TH+PL,+",DES+MOINES,"3830+48TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3830+48TH+PL,+DES+MOINES",,,,,
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3905+48TH+PL,+DES+MOINES",,100/09421-000-000,http://web.assess.co.polk.ia.us/cgi-bin/web/tt/infoqry.cgi?tt=card/card&dp=10009421000000&amp;format=codeDescrOnly&amp;level=1&amp;,Res,108800,3905 48TH PL ,DES MOINES,1957,1175,BN/Below Normal,1590076.798,594537.488,3905 48TH PL,3905+48TH+PL,"3905+48TH+PL,+",DES+MOINES,"3905+48TH+PL,+DES+MOINES",,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=3905+48TH+PL,+DES+MOINES",,,,,
