link_full,Google_address,,url_start,address,address_full,,,jurisdiction,nbhd,dp,gp,house,dir,street,suffix,suffix_dir,apt,city,state,zip,zip4,class,land_full,bldg_full,total_full,land_adj,bldg_adj,total_adj,land_sf,land_acres,occupancy,residence_type,bldg_style,exterior_wall_type,percent_brick,roof_type,roof_material,main_living_area,upper_living_area,fin_attic_area,total_living_area,unfin_attic_area,foundation,basement_area,fin_bsmt_area_tot,bsmt_walkout,bsmt_gar_capacity,att_garage_area,garage_brick,open_porch_area,enclose_porch_area,patio_area,deck_area,canopy_area,veneer_area,carport_area,bathrooms,toilet_rooms,extra_fixtures,whirlpools,hottubs,saunas,fireplaces,bedrooms,rooms,families,year_built,year_remodel,eff_year_built,condition,heating,air_conditioning,percent_complete,detached_structs,x,y,tif,tif_descr
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=216+NE+ELM+ST,+ELKHART+IOWA",216_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,216 NE ELM ST,"216 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,216,NE,ELM,ST,,,ELKHART,IA,50073,9048,R,57600,234000,291600,57600,234000,291600,12055,0.277,Single Family,2 Stories,Conventional,Vinyl Siding,0,Gable,Asphalt Shingle,676,728,0,1404,0,Poured Concrete,676,0,0,0,624,0,104,0,0,120,0,0,0,1,1,0,0,0,0,0,3,6,1,2005,,,Normal,Gas Forced Air,100,,GAR/1200,1635017.376,653938.667,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+NE+MANDY+AVE,+ELKHART+IOWA",401_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,401 NE MANDY AVE,"401 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,401,NE,MANDY,AVE,,,ELKHART,IA,50073,9054,R,57000,174700,231700,57000,174700,231700,11146,0.256,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1089,0,0,1089,0,Poured Concrete,1050,40,0,0,0,0,0,0,0,192,0,0,0,3,0,0,0,0,0,0,3,4,1,2004,,,Normal,Gas Forced Air,100,,GAR/720,1635157.565,653935.92,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+NE+ELM+ST,+ELKHART+IOWA",310_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,310 NE ELM ST,"310 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,310,NE,ELM,ST,,,ELKHART,IA,50073,9042,R,52700,161700,214400,52700,161700,214400,7841,0.18,Single Family,1 Story,Ranch,Concrete Board,0,Gable,Asphalt Shingle,1092,0,0,1092,0,Poured Concrete,1080,0,0,0,392,0,78,0,0,144,0,0,0,2,0,0,0,0,0,0,3,5,1,2005,,,Below Normal,Gas Forced Air,100,,,1635234.078,653926.118,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=317+NE+MANDY+AVE,+ELKHART+IOWA",317_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,317 NE MANDY AVE,"317 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,317,NE,MANDY,AVE,,,ELKHART,IA,50073,9050,R,56300,256800,313100,56300,256800,313100,10012,0.23,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1102,0,0,1102,0,Poured Concrete,1102,1000,0,0,0,0,172,0,0,576,0,0,0,2,0,3,0,0,0,0,3,4,1,2005,,,Normal,Gas Forced Air,100,,GAR/1064,1635170,653775.15,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+NE+MANDY+AVE,+ELKHART+IOWA",313_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,313 NE MANDY AVE,"313 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,313,NE,MANDY,AVE,,,ELKHART,IA,50073,9050,R,55400,200100,255500,55400,200100,255500,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1200,0,0,1200,0,Poured Concrete,1200,0,0,0,484,0,20,0,0,168,0,56,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635164.304,653699.565,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+NE+MANDY+AVE,+ELKHART+IOWA",309_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,309 NE MANDY AVE,"309 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,309,NE,MANDY,AVE,,,ELKHART,IA,50073,9050,R,55400,188100,243500,55400,188100,243500,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,980,0,0,980,0,Poured Concrete,980,500,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,1,2006,,,Normal,Gas Forced Air,100,,GAR/528,1635163.552,653631.561,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+NE+MANDY+AVE,+ELKHART+IOWA",305_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,305 NE MANDY AVE,"305 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,305,NE,MANDY,AVE,,,ELKHART,IA,50073,9050,R,55400,206200,261600,55400,206200,261600,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,1000,0,0,0,0,0,0,0,120,0,0,0,3,0,1,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/400,1635163.313,653563.381,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+NE+MANDY+AVE,+ELKHART+IOWA",301_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,301 NE MANDY AVE,"301 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,301,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,55400,200700,256100,55400,200700,256100,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1178,0,0,1178,0,Poured Concrete,1178,0,0,0,483,0,35,0,0,208,0,80,0,2,0,0,0,0,0,0,2,4,1,2005,,,Normal,Gas Forced Air,100,,,1635172.47,653491.649,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=225+NE+MANDY+AVE,+ELKHART+IOWA",225_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,225 NE MANDY AVE,"225 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,225,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,55400,190600,246000,55400,190600,246000,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1126,0,0,1126,0,Poured Concrete,1126,0,0,0,506,0,20,0,0,192,0,32,0,1,0,0,0,0,0,0,3,5,1,2005,,,Normal,Gas Forced Air,100,,,1635162.844,653427.008,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=221+NE+MANDY+AVE,+ELKHART+IOWA",221_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,221 NE MANDY AVE,"221 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,221,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,55400,207400,262800,55400,207400,262800,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,928,0,0,928,0,Poured Concrete,928,800,0,0,528,0,24,0,0,266,0,32,0,2,0,1,0,0,0,0,2,4,1,2005,,,Normal,Gas Forced Air,100,,SHD/120,1635162.588,653358.829,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=217+NE+MANDY+AVE,+ELKHART+IOWA",217_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,217 NE MANDY AVE,"217 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,217,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,55400,206000,261400,55400,206000,261400,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,960,0,0,960,0,Poured Concrete,960,850,0,0,0,0,0,0,0,184,0,0,0,2,0,0,0,0,0,0,3,5,1,2005,,,Normal,Gas Forced Air,100,,GAR/528,1635166.805,653290.733,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=213+NE+MANDY+AVE,+ELKHART+IOWA",213_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,213 NE MANDY AVE,"213 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,213,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,55400,211300,266700,55400,211300,266700,8712,0.2,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1094,0,0,1094,0,Poured Concrete,1094,500,0,0,480,0,20,0,0,320,0,108,0,2,0,0,0,0,0,0,3,5,1,2005,,,Normal,Gas Forced Air,100,,SWR/0,1635162.12,653222.483,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=209+NE+MANDY+AVE,+ELKHART+IOWA",209_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,209 NE MANDY AVE,"209 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,209,NE,MANDY,AVE,,,ELKHART,IA,50073,9051,R,56900,208300,265200,56900,208300,265200,10890,0.25,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1178,0,0,1178,0,Poured Concrete,1178,0,0,0,483,0,35,0,0,482,0,128,0,2,0,0,0,0,0,0,2,4,1,2005,,,Normal,Gas Forced Air,100,,,1635162.594,653146.351,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+NE+MAPLE+ST,+ELKHART+IOWA",305_NE_MAPLE_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,305 NE MAPLE ST,"305 NE MAPLE ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,305,NE,MAPLE,ST,,,ELKHART,IA,50073,6502,R,57300,202700,260000,57300,202700,260000,11566,0.266,Single Family,1 Story,Ranch,Concrete Board,0,Hip,Asphalt Shingle,1287,0,0,1287,0,Poured Concrete,1287,648,0,0,781,0,0,0,0,168,0,0,0,2,0,0,0,0,0,1,2,4,1,2005,,,Normal,Gas Forced Air,100,,,1635162.069,653007.927,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=109+NE+MANDY+AVE,+ELKHART+IOWA",109_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,109 NE MANDY AVE,"109 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,109,NE,MANDY,AVE,,,ELKHART,IA,50073,9053,R,55900,191300,247200,55900,191300,247200,9425,0.216,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1120,0,0,1120,0,Poured Concrete,1112,0,0,0,572,0,0,0,0,100,0,0,0,2,0,0,0,0,0,0,3,5,1,2005,,,Normal,Gas Forced Air,100,,,1635161.085,652927.145,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+NE+MANDY+AVE,+ELKHART+IOWA",105_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,105 NE MANDY AVE,"105 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,105,NE,MANDY,AVE,,,ELKHART,IA,50073,9053,R,61500,163700,225200,61500,163700,225200,9425,0.216,Single Family,Split Level,4 Split,Concrete Board,0,Gable,Asphalt Shingle,1052,0,0,1052,0,Poured Concrete,960,408,23,0,0,0,0,0,220,144,0,0,0,2,0,0,0,0,0,0,3,6,1,2005,,,Normal,Gas Forced Air,100,,,1635167.522,652851.572,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+NE+MANDY+AVE,+ELKHART+IOWA",101_NE_MANDY_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,101 NE MANDY AVE,"101 NE MANDY AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,101,NE,MANDY,AVE,,,ELKHART,IA,50073,9053,R,57400,231700,289100,57400,231700,289100,11700,0.269,Single Family,1 Story,Ranch,Concrete Board,0,Gable,Asphalt Shingle,1070,0,0,1070,0,Poured Concrete,1044,800,0,0,708,0,0,0,256,132,0,0,0,3,0,0,0,0,0,1,3,5,1,2005,,,Normal,Gas Forced Air,100,,SHD/140,1635160.549,652773.396,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+NE+MAPLE+ST,+ELKHART+IOWA",318_NE_MAPLE_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,318 NE MAPLE ST,"318 NE MAPLE ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,318,NE,MAPLE,ST,,,ELKHART,IA,50073,6505,R,56900,198300,255200,56900,198300,255200,10890,0.25,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1093,0,0,1093,0,Poured Concrete,1079,380,0,0,1218,0,49,0,0,224,0,32,0,2,0,0,0,0,0,0,2,5,1,2007,,,Normal,Gas Forced Air,100,,,1635291.1,653145.815,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=212+NE+ALLISON+AVE,+ELKHART+IOWA",212_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,212 NE ALLISON AVE,"212 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,212,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,181000,236400,55400,181000,236400,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/1200,1635292.125,653221.911,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=216+NE+ALLISON+AVE,+ELKHART+IOWA",216_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,216 NE ALLISON AVE,"216 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,216,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,192600,248000,55400,192600,248000,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,1050,0,0,0,0,0,0,0,144,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,SHD/732 DEC/144,1635292.364,653290.091,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=220+NE+ALLISON+AVE,+ELKHART+IOWA",220_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,220 NE ALLISON AVE,"220 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,220,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,178500,233900,55400,178500,233900,8712,0.2,Single Family,Split Level,4 Split,Hardboard,0,Gable,Asphalt Shingle,1052,0,0,1052,0,Poured Concrete,960,408,0,0,0,0,0,0,0,144,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/1200,1635292.611,653358.257,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=224+NE+ALLISON+AVE,+ELKHART+IOWA",224_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,224 NE ALLISON AVE,"224 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,224,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,190200,245600,55400,190200,245600,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1143,0,0,1143,0,Poured Concrete,1050,742,0,0,0,0,32,0,0,100,0,0,0,2,0,0,0,0,0,0,3,8,1,2006,,,Normal,Gas Forced Air,100,,GAR/576,1635292.832,653426.437,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+NE+ALLISON+AVE,+ELKHART+IOWA",302_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,302 NE ALLISON AVE,"302 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,302,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,185600,241000,55400,185600,241000,8712,0.2,Single Family,Split Level,4 Split,Concrete Board,0,Gable,Asphalt Shingle,1052,0,0,1052,0,Poured Concrete,960,408,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/1024,1635293.079,653494.631,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+NE+ALLISON+AVE,+ELKHART+IOWA",306_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,306 NE ALLISON AVE,"306 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,306,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,214000,269400,55400,214000,269400,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,950,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/1024,1635293.317,653562.81,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+NE+ALLISON+AVE,+ELKHART+IOWA",310_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,310 NE ALLISON AVE,"310 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,310,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,209800,265200,55400,209800,265200,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,951,0,0,0,0,28,0,684,231,0,0,0,3,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,GAR/720,1635293.556,653630.99,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=314+NE+ALLISON+AVE,+ELKHART+IOWA",314_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,314 NE ALLISON AVE,"314 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,314,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,169000,224400,55400,169000,224400,8712,0.2,Single Family,Split Foyer,Split Foyer,Concrete Board,0,Gable,Asphalt Shingle,1145,0,0,1145,0,Poured Concrete,1050,0,0,0,0,0,28,0,0,100,0,0,0,2,0,0,0,0,0,0,3,5,1,2005,,,Normal,Gas Forced Air,100,,GAR/576,1635280.225,653693.705,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+NE+ALLISON+AVE,+ELKHART+IOWA",318_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,318 NE ALLISON AVE,"318 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,318,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,56900,287500,344400,56900,287500,344400,10890,0.25,Single Family,1 Story,Ranch,Concrete Board,0,Gable,Asphalt Shingle,1561,0,0,1561,0,Poured Concrete,1531,817,0,0,546,0,153,0,0,120,0,24,0,3,0,0,0,0,0,0,3,6,1,2015,,,Normal,Gas Forced Air,100,,,1635293.318,653775.372,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=314+NE+ELM+ST,+ELKHART+IOWA",314_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,314 NE ELM ST,"314 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,314,NE,ELM,ST,,,ELKHART,IA,50073,,R,52700,199400,252100,52700,199400,252100,7841,0.18,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1268,0,0,1268,0,Poured Concrete,1168,0,0,0,462,0,30,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635293.95,653923.226,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+NE+ELM+ST,+ELKHART+IOWA",318_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,318 NE ELM ST,"318 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,318,NE,ELM,ST,,,ELKHART,IA,50073,,R,52700,207900,260600,52700,207900,260600,7841,0.18,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1310,0,0,1310,0,Poured Concrete,1228,0,0,0,525,0,110,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635352.249,653925.165,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+NE+ELM+ST,+ELKHART+IOWA",406_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,406 NE ELM ST,"406 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,406,NE,ELM,ST,,,ELKHART,IA,50073,,R,52700,207900,260600,52700,207900,260600,7841,0.18,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1310,0,0,1310,0,Poured Concrete,1228,0,0,0,525,0,110,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635414.078,653925.107,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+NE+ELM+ST,+ELKHART+IOWA",410_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,410 NE ELM ST,"410 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,410,NE,ELM,ST,,,ELKHART,IA,50073,,R,52700,213500,266200,52700,213500,266200,7841,0.18,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1328,0,0,1328,0,Poured Concrete,1258,0,0,0,484,0,156,0,0,130,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635469.615,653933.998,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=414+NE+ELM+ST,+ELKHART+IOWA",414_NE_ELM_ST,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,414 NE ELM ST,"414 NE ELM ST, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,414,NE,ELM,ST,,,ELKHART,IA,50073,,R,52700,223300,276000,52700,223300,276000,7841,0.18,Single Family,1 Story,Ranch,Vinyl Siding,0,Gable,Asphalt Shingle,1292,0,0,1292,0,Poured Concrete,1292,343,0,0,528,0,140,0,0,144,0,0,0,2,0,0,0,0,0,0,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635529.614,653933.773,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=317+NE+ALLISON+AVE,+ELKHART+IOWA",317_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,317 NE ALLISON AVE,"317 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,317,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,56900,359800,416700,56900,359800,416700,10890,0.25,Single Family,1 Story,Ranch,Concrete Board,0,Gable,Asphalt Shingle,1546,0,0,1546,0,Poured Concrete,1546,1300,0,0,770,0,179,0,0,144,0,0,0,3,0,2,0,0,0,1,3,7,1,2017,,,Normal,Gas Forced Air,100,,,1635474.806,653774.748,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+NE+ALLISON+AVE,+ELKHART+IOWA",313_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,313 NE ALLISON AVE,"313 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,313,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,252400,307800,55400,252400,307800,8712,0.2,Single Family,2 Stories,Conventional,Vinyl Siding,0,Gable,Asphalt Shingle,697,935,0,1632,0,Poured Concrete,675,530,0,0,428,0,60,0,0,100,0,16,0,3,1,1,0,0,0,1,4,6,1,2012,,,Normal,Gas Forced Air,100,,,1635473.803,653698.84,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+NE+ALLISON+AVE,+ELKHART+IOWA",309_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,309 NE ALLISON AVE,"309 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,309,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,208200,263600,55400,208200,263600,8712,0.2,Single Family,1 Story,Ranch,Concrete Board,0,Hip,Asphalt Shingle,1238,0,0,1238,0,Poured Concrete,1238,0,0,0,520,0,72,0,0,0,0,32,0,2,0,0,0,0,0,1,3,5,1,2006,,,Normal,Gas Forced Air,100,,,1635473.568,653631.1,68,Elkhart UR
"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+NE+ALLISON+AVE,+ELKHART+IOWA",305_NE_ALLISON_AVE,,https://maps.googleapis.com/maps/api/streetview?size=800x800&location=,305 NE ALLISON AVE,"305 NE ALLISON AVE, ELKHART IOWA",,,ELKHART,EK01,2.11E+13,8.12E+11,305,NE,ALLISON,AVE,,,ELKHART,IA,50073,,R,55400,206700,262100,55400,206700,262100,8712,0.2,Single Family,1 Story,Ranch,Concrete Board,0,Gable,Asphalt Shingle,1190,0,0,1190,0,Poured Concrete,1190,0,0,0,520,0,108,0,0,0,0,0,0,2,0,0,0,0,0,1,3,5,1,2007,,,Normal,Gas Forced Air,100,,,1635473.334,653563.361,68,Elkhart UR
