"GEOID","NAME","pop20","pop10","pop00","prc_change","change_label","under18E","under18M","over65E","over65M","prc_under18E","prc_under18M","prc_over65E","prc_over65M","age_label","med_ageE","med_ageM","total_unitsE","total_unitsM","occupied_unitsE","occupied_unitsM","vacant_unitsE","vacant_unitsM","owner_occupiedE","owner_occupiedM","renter_occupiedE","renter_occupiedM","median_house_valueE","median_house_valueM","median_year_builtE","median_year_builtM","median_house_ageE","median_house_ageM","home_ownership_rateE","home_ownership_rateM","vacancy_rateE","vacancy_rateM","rental_rateE","rental_rateM","Residential","Ag.Land","Ag.Building","Commercial","Industrial","total_workforceE","total_workforceM","unemployedE","unemployedM","prc_unemployed","unemployed_moe","totalE","totalM","travelE","travelM","prc_travel","travel_moe"
"1939450","Jefferson",4182,4345,4626,-0.106169296987088,"Shrinking",848,146.540096901838,1193,15.6029388082552,0.202967927237913,0.0357145979538352,0.285543322163715,0.0101816918746884,"Aging",47.7,4.8,2242,116,1965,143,277,106,1379,145,586,139,1965,143,1958,5,65,5,0.701781170483461,0.0897408500588562,0.123550401427297,0.0477094061646413,0.298218829516539,0.0739922175812432,192139622,3662316,540434,109385280,33665850,1965,164,48,36,0.0244274809160305,0.0184336974310755,1901,172,880,166,0.462914255654918,0.0968476720285415
"1939585","Jesup",2508,2520,2212,0.118022328548644,"Growing",785,136.726003379021,284,10.1163769610438,0.309664694280079,0.0602232584331494,0.112031558185404,0.0104823416771751,"Young",33,3.1,1014,100,880,82,134,68,723,73,157,59,880,82,1971,3,52,3,0.821590909090909,0.112882603219376,0.132149901380671,0.0683157667888763,0.178409090909091,0.0690758020285442,165804261,844667,25647,31070830,118741140,1324,149,53,41,0.0400302114803625,0.0312927291893536,1267,135,995,132,0.785319652722968,0.133625898120735
"1939675","Jewell Junction",1216,1215,1239,-0.0189144736842105,"Stable",384,80.4052237109008,172,8.32915801204939,0.287640449438202,0.0686435709876005,0.128838951310861,0.0160155806873762,"Young",35.6,6,551,88,501,87,50,33,414,87,87,42,501,87,1950,8,73,8,0.826347305389222,0.225270443157259,0.0907441016333938,0.0616196659432718,0.173652694610778,0.0890909650450598,NA,NA,NA,NA,NA,716,117,6,6,0.00837988826815642,0.00849103158995462,700,116,552,96,0.788571428571429,0.189432799710075
"1939765","Johnston",24064,17278,8649,0.640583444148936,"Growing",6712,820.024999618914,3498,29.2857318093641,0.286617132120591,0.0362361467441935,0.149372277735076,0.0050159863864843,"Young",37.7,2.3,9620,585,9256,587,364,169,6552,459,2704,399,9256,587,2002,2,21,2,0.707865168539326,0.0668907454601592,0.0378378378378378,0.0177176126861021,0.292134831460674,0.0469197941487871,2547858335,3565398,8296006,1023300369,4752513,12756,784,261,189,0.0204609595484478,0.0148698287635768,12508,932,8850,753,0.707547169811321,0.080023236508331
"1939855","Joice",208,222,231,-0.110576923076923,"Shrinking",75,32.8785644455472,37,5.7273364026308,0.326086956521739,0.174927718269907,0.160869565217391,0.0556237310646991,"Young",35.6,9.7,115,29,102,27,13,10,56,14,46,25,102,27,1948,13,75,13,0.549019607843137,0.199898336382883,0.11304347826087,0.0915099111757671,0.450980392156863,0.272624202492929,6571552,1209127,10737,20304172,0,102,31,5,7,0.0490196078431373,0.0702259274888484,97,28,85,25,0.876288659793814,0.361122019392345
"1939900","Jolley",28,41,54,-0.928571428571429,"Shrinking",2,26.6270539113887,13,6.47604632976167,0.0833333333333333,1.11035130271104,0.541666666666667,0.395410369682858,"Aging",65.1,20.6,27,13,9,6,18,13,8,6,1,2,9,6,NA,NA,NA,NA,0.888888888888889,0.891969968799429,0.666666666666667,0.578668723222616,0.111111111111111,0.234242789642102,744777,103777,28542,540891,0,12,8,2,3,0.166666666666667,0.273579383383225,9,7,9,7,1,1.09994388184574
"1940170","Kalona",2630,2363,2293,0.128136882129278,"Growing",683,118.460964034571,586,12.5607150026251,0.2595971113645,0.0468213069501318,0.222729000380084,0.0120098740158432,"Young",39.9,3.9,1073,96,1065,94,8,13,748,84,317,87,1065,94,1974,4,49,4,0.702347417840376,0.100318992144859,0.00745573159366263,0.0121339132104179,0.297652582159624,0.0858107245926902,182902826,2031220,307781,47149210,8749800,1433,108,8,11,0.00558269364968597,0.00768772610091793,1383,111,829,89,0.59942154736081,0.0803482336884452
"1940215","Kamrar",179,199,229,-0.279329608938547,"Shrinking",27,17.4928556845359,35,5.84071915478436,0.162650602409639,0.113797545353593,0.210843373493976,0.0658685762186934,"Aging",47.5,11.7,80,23,68,21,12,10,65,21,3,3,68,21,NA,NA,NA,NA,0.955882352941177,0.427217040211933,0.15,0.132229972491111,0.0441176470588235,0.0461735381020539,15106293,0,0,5839965,0,97,45,2,3,0.0206185567010309,0.0323732317313593,95,43,82,40,0.863157894736842,0.574391821276703
"1940260","Kanawha",658,652,739,-0.123100303951368,"Shrinking",232,65,139,6.80141846247375,0.2497308934338,0.0800924439306288,0.14962325080732,0.0244741657603272,"Young",30,5.6,457,80,386,75,71,34,302,71,84,28,386,75,1956,4,67,4,0.782383419689119,0.238626160565492,0.155361050328228,0.0792133768715854,0.217616580310881,0.0839627269935766,17441296,1109999,91956,14545123,1918170,509,133,4,6,0.00785854616895874,0.0119653325506909,505,132,377,103,0.746534653465347,0.282271229703008
"1940350","Kellerton",243,315,372,-0.530864197530864,"Shrinking",106,39.5727178748188,22,5.64437112047892,0.361774744027304,0.169342449757586,0.0750853242320819,0.0286465268365573,"Young",34.3,6.8,163,43,127,40,36,20,86,26,41,28,127,40,1961,20,62,20,0.677165354330709,0.295635965637043,0.220858895705521,0.135829901065427,0.322834645669291,0.242789952369549,6552538,3781380,32554,479039,0,138,56,5,6,0.036231884057971,0.0458969640156127,130,54,121,53,0.930769230769231,0.561866197748915
"1940395","Kelley",304,309,300,0.0131578947368421,"Stable",49,30.8220700148449,28,5.07928636563833,0.128608923884514,0.0894107580044469,0.073490813648294,0.0255174536667956,"Young",32.5,1.4,182,71,171,68,11,12,105,22,66,67,171,68,1966,4,57,4,0.614035087719298,0.275997914085025,0.0604395604395604,0.0700230422703187,0.385964912280702,0.420802080102524,20586944,273087,7435,3145050,355500,286,160,5,6,0.0174825174825175,0.0231468382229789,276,160,256,162,0.927536231884058,0.796016064504366
"1940440","Kellogg",606,599,606,0,"Stable",125,73.5119037979564,108,7.33034906828908,0.203583061889251,0.131230495062309,0.175895765472313,0.0479345458630434,"Young",49.8,10.8,281,70,256,68,25,16,175,62,81,32,256,68,NA,NA,NA,NA,0.68359375,0.302697757844478,0.0889679715302491,0.0611007228644661,0.31640625,0.150627457551179,23354284,982227,186953,7331229,4536176,269,91,35,39,0.130111524163569,0.151515568322039,220,73,187,56,0.85,0.379925027945652
"1940665","Kensett",257,266,280,-0.0894941634241245,"Shrinking",43,31.3528308131818,67,6.60783126801224,0.161654135338346,0.12328322241768,0.25187969924812,0.0615439180777123,"Aging",55.8,13.7,164,37,143,36,21,15,108,31,35,19,143,36,NA,NA,NA,NA,0.755244755244755,0.288348691964948,0.128048780487805,0.0959173272423737,0.244755244755245,0.146459186560984,8157298,1158678,77145,2648904,0,118,36,0,10,0,0.0847457627118644,118,36,97,34,0.822033898305085,0.381991813552783
"1940710","Kent CDP",37,61,NA,NA,NA,0,28.2842712474619,0,6.99927102316117,NA,NA,NA,NA,NA,NA,NA,0,10,0,10,0,10,0,10,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,10,NA,NA,0,10,0,10,NA,NA
"1940733","Kent Estates CDP",2074,NA,NA,NA,NA,577,180.867354710572,328,13.3090563658442,0.296810699588477,0.103361367245681,0.168724279835391,0.0264952865524121,"Young",38.2,10.1,637,112,637,112,0,10,637,112,0,10,637,112,1998,4,25,4,1,0.248652934043621,0,0.0156985871271586,0,0.0156985871271586,NA,NA,NA,NA,NA,940,248,29,43,0.0308510638297872,0.0464631697205353,911,235,799,211,0.877058177826564,0.323776782895015
"1940845","Keokuk",9900,10780,11427,-0.154242424242424,"Shrinking",2194,248.431076960995,2033,17.7512453895037,0.219905783301594,0.0255629285206239,0.203768667936253,0.00564563047968002,"Stable",40.2,1.9,5063,189,4386,212,677,131,2788,204,1598,212,4386,212,1948,5,75,5,0.635658914728682,0.0557436535651749,0.133715188623346,0.0263510667912746,0.364341085271318,0.0514438188839427,311631613,469332,16641,171575153,104641133,4774,263,369,107,0.0772936740678676,0.0228139711056305,4328,265,1383,176,0.319547134935305,0.0451274963345013
