address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,False,roof,roof_confidence,img_used
1404 L AVE,Grundy Center,Iowa,G,G,G_D_1404 L AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1404+L+AVE,Grundy+Center+Iowa",-92.7820074,42.3569495,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.49,poor_siding,35.91,good_gutter,68.52,,good_roof,53.24,G_G_1404 L AVE_
1503 LAUREL AVE,Grundy Center,Iowa,G,G,G_D_1503 LAUREL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1503+LAUREL+AVE,Grundy+Center+Iowa",-92.784392,42.358208,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.63,poor_siding,35.28,good_gutter,68.87,,good_roof,52.65,G_G_1503 LAUREL AVE_
606 M AVE,Grundy Center,Iowa,G,G,G_D_606 M AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+M+AVE,Grundy+Center+Iowa",-92.7719332,42.3556945,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
907 10TH ST,Grundy Center,Iowa,G,G,G_D_907 10TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=907+10TH+ST,Grundy+Center+Iowa",-92.7770284,42.3589137,,,,,,,,,,,,,,,,,,True,,False,garden_present,50.3,poor_siding,37.59,poor/no_gutter,51.73,,good_roof,52.47,G_G_907 10TH ST_
905 L AVE,Grundy Center,Iowa,G,G,G_D_905 L AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=905+L+AVE,Grundy+Center+Iowa",-92.7760171,42.3570174,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.45,poor_siding,37.15,poor/no_gutter,58.07,,good_roof,55.78,G_G_905 L AVE_
I AVE,Grundy Center,Iowa,G,G,G_D_I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=I+AVE,Grundy+Center+Iowa",-92.771292,42.359568,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1008 7TH ST,Grundy Center,Iowa,G,G,G_D_1008 7TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1008+7TH+ST,Grundy+Center+Iowa",-92.7722638,42.3579339,,,,,,,,,,,,,,,,,,True,,False,no_garden,42.88,poor_siding,36.12,poor/no_gutter,71.17,,bad_roof,50.57,G_G_1008 7TH ST_
801 12TH ST,Grundy Center,Iowa,G,G,G_D_801 12TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=801+12TH+ST,Grundy+Center+Iowa",-92.7795956,42.3603883,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.83,poor_siding,38.04,good_gutter,67.09,,bad_roof,50.58,G_G_801 12TH ST_
1504 8TH ST,Grundy Center,Iowa,G,G,G_D_1504 8TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1504+8TH+ST,Grundy+Center+Iowa",-92.7735083,42.3538317,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1201 13 ST,Grundy Center,Iowa,G,G,G_D_1201 13 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1201+13+ST,Grundy+Center+Iowa",-92.7808598,42.3569196,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.71,poor_siding,38.18,good_gutter,64.45,,good_roof,50.66,G_G_1201 13 ST_
809 I AVE,Grundy Center,Iowa,G,G,G_D_809 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=809+I+AVE,Grundy+Center+Iowa",-92.7750641,42.3597871,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1203 12TH ST,Grundy Center,Iowa,G,G,G_D_1203 12TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+12TH+ST,Grundy+Center+Iowa",-92.7795762,42.3562975,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.88,poor_siding,35.32,good_gutter,66.96,,good_roof,52.28,G_G_1203 12TH ST_
1006 12TH ST,Grundy Center,Iowa,G,G,G_D_1006 12TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1006+12TH+ST,Grundy+Center+Iowa",-92.7790121,42.3580975,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1306 H AVE,Grundy Center,Iowa,G,G,G_D_1306 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1306+H+AVE,Grundy+Center+Iowa",-92.7814239,42.3603825,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.04,poor_siding,36.23,good_gutter,59.47,,good_roof,50.63,G_G_1306 H AVE_
1206 10TH ST,Grundy Center,Iowa,G,G,G_D_1206 10TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1206+10TH+ST,Grundy+Center+Iowa",-92.7762504,42.3561282,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1101 L AVE,Grundy Center,Iowa,G,G,G_D_1101 L AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1101+L+AVE,Grundy+Center+Iowa",-92.778312,42.3570004,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
901 7TH ST,Grundy Center,Iowa,G,G,G_D_901 7TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=901+7TH+ST,Grundy+Center+Iowa",-92.7729638,42.3593768,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.1,chipped_paint,36.88,good_gutter,69.02,,bad_roof,55.41,G_G_901 7TH ST_
1520 CANTEBURY CIR,Grundy Center,Iowa,G,G,G_D_1520 CANTEBURY CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1520+CANTEBURY+CIR,Grundy+Center+Iowa",-92.7864423,42.3600305,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.51,poor_siding,37.86,good_gutter,68.9,,good_roof,57.16,G_G_1520 CANTEBURY CIR_
1305 6TH ST,Grundy Center,Iowa,G,G,G_D_1305 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1305+6TH+ST,Grundy+Center+Iowa",-92.7716609,42.3552401,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.56,chipped_paint,35.98,good_gutter,62.54,,good_roof,52.46,G_G_1305 6TH ST_
1502 CANTEBURY CIR,Grundy Center,Iowa,G,G,G_D_1502 CANTEBURY CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1502+CANTEBURY+CIR,Grundy+Center+Iowa",-92.7835245,42.3599859,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.68,poor_siding,35.87,good_gutter,70.39,,good_roof,54.74,G_G_1502 CANTEBURY CIR_
1003 INDIGO ST,Grundy Center,Iowa,G,G,G_D_1003 INDIGO ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1003+INDIGO+ST,Grundy+Center+Iowa",-92.7838358,42.3587875,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.14,poor_siding,38.79,poor/no_gutter,69.6,,good_roof,59.37,G_G_1003 INDIGO ST_
1006 K AVE,Grundy Center,Iowa,G,G,G_D_1006 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1006+K+AVE,Grundy+Center+Iowa",-92.7773006,42.3575242,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
704 H AVE,Grundy Center,Iowa,G,G,G_D_704 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=704+H+AVE,Grundy+Center+Iowa",-92.7730222,42.3603549,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.43,poor_siding,36.04,good_gutter,68.0,,good_roof,56.0,G_G_704 H AVE_
1206 J AVE,Grundy Center,Iowa,G,G,G_D_1206 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1206+J+AVE,Grundy+Center+Iowa",-92.7800624,42.3584947,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.42,poor_siding,35.8,good_gutter,70.09,,good_roof,50.88,G_G_1206 J AVE_
1101 INDIGO ST,Grundy Center,Iowa,G,G,G_D_1101 INDIGO ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1101+INDIGO+ST,Grundy+Center+Iowa",-92.7838552,42.3576538,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.78,poor_siding,36.12,good_gutter,68.95,,good_roof,54.73,G_G_1101 INDIGO ST_
1517 CANTEBURY CIR,Grundy Center,Iowa,G,G,G_D_1517 CANTEBURY CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1517+CANTEBURY+CIR,Grundy+Center+Iowa",-92.7861116,42.3604418,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.99,poor_siding,36.23,poor/no_gutter,70.08,,good_roof,63.48,G_G_1517 CANTEBURY CIR_
806 H AVE,Grundy Center,Iowa,G,G,G_D_806 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=806+H+AVE,Grundy+Center+Iowa",-92.7746557,42.3603155,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.74,chipped_paint,36.29,good_gutter,69.87,,good_roof,52.44,G_G_806 H AVE_
606 K AVE,Grundy Center,Iowa,G,G,G_D_606 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+K+AVE,Grundy+Center+Iowa",-92.7719332,42.3575001,,,,,,,,,,,,,,,,,,True,,True,garden_present,39.27,poor_siding,37.77,good_gutter,68.77,,good_roof,53.25,W_G_606 K AVE_
1408 WILSHIRE DR,Grundy Center,Iowa,G,G,G_D_1408 WILSHIRE DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1408+WILSHIRE+DR,Grundy+Center+Iowa",-92.7823769,42.3574591,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.75,poor_siding,38.32,good_gutter,51.6,,good_roof,53.44,G_G_1408 WILSHIRE DR_
705 11TH ST,Grundy Center,Iowa,G,G,G_D_705 11TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=705+11TH+ST,Grundy+Center+Iowa",-92.7782731,42.3608812,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.69,poor_siding,37.11,good_gutter,55.72,,good_roof,52.23,G_G_705 11TH ST_
1205 L AVE,Grundy Center,Iowa,G,G,G_D_1205 L AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1205+L+AVE,Grundy+Center+Iowa",-92.7800624,42.3569965,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.25,poor_siding,35.88,good_gutter,66.52,,good_roof,54.33,G_G_1205 L AVE_
802 10TH ST,Grundy Center,Iowa,G,G,G_D_802 10TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=802+10TH+ST,Grundy+Center+Iowa",-92.7763866,42.3602929,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.73,chipped_paint,36.12,good_gutter,68.98,,bad_roof,51.78,G_G_802 10TH ST_
608 K AVE,Grundy Center,Iowa,G,G,G_D_608 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+K+AVE,Grundy+Center+Iowa",-92.772186,42.3574748,,,,,,,,,,,,,,,,,,True,,True,no_garden,38.52,good_siding,42.15,good_gutter,70.33,,bad_roof,54.36,W_G_608 K AVE_
1004 8TH ST,Grundy Center,Iowa,G,G,G_D_1004 8TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1004+8TH+ST,Grundy+Center+Iowa",-92.7737223,42.3581484,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.72,poor_siding,36.39,poor/no_gutter,54.69,,good_roof,59.54,G_G_1004 8TH ST_
1404 WINDSOR DR,Grundy Center,Iowa,G,G,G_D_1404 WINDSOR DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1404+WINDSOR+DR,Grundy+Center+Iowa",-92.7826298,42.3585862,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.85,chipped_paint,35.46,good_gutter,69.01,,bad_roof,51.83,G_G_1404 WINDSOR DR_
1102 12TH ST,Grundy Center,Iowa,G,G,G_D_1102 12TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1102+12TH+ST,Grundy+Center+Iowa",-92.7790899,42.3575194,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.66,good_siding,39.56,poor/no_gutter,57.31,,bad_roof,54.8,G_G_1102 12TH ST_
707 11TH ST,Grundy Center,Iowa,G,G,G_D_707 11TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=707+11TH+ST,Grundy+Center+Iowa",-92.7782342,42.3607285,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.38,poor_siding,35.85,good_gutter,58.94,,good_roof,51.45,G_G_707 11TH ST_
1102 INDIGO ST,Grundy Center,Iowa,G,G,G_D_1102 INDIGO ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1102+INDIGO+ST,Grundy+Center+Iowa",-92.7832328,42.3574384,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
807 6TH ST,Grundy Center,Iowa,G,G,G_D_807 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=807+6TH+ST,Grundy+Center+Iowa",-92.7715831,42.359775,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
606 G AVE,Grundy Center,Iowa,G,G,G_D_606 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+G+AVE,Grundy+Center+Iowa",-92.7715926,42.3612293,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1009 K AVE,Grundy Center,Iowa,G,G,G_D_1009 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1009+K+AVE,Grundy+Center+Iowa",-92.7776118,42.3579393,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.19,chipped_paint,35.12,good_gutter,52.72,,good_roof,57.24,G_G_1009 K AVE_
707 9TH ST,Grundy Center,Iowa,G,G,G_D_707 9TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=707+9TH+ST,Grundy+Center+Iowa",-92.7756281,42.3607146,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.61,chipped_paint,35.99,poor/no_gutter,71.04,,bad_roof,50.3,G_G_707 9TH ST_
1107 6TH ST,Grundy Center,Iowa,G,G,G_D_1107 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1107+6TH+ST,Grundy+Center+Iowa",-92.7715831,42.3569323,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.78,chipped_paint,36.91,good_gutter,62.09,,good_roof,54.9,G_G_1107 6TH ST_
810 H AVE,Grundy Center,Iowa,G,G,G_D_810 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=810+H+AVE,Grundy+Center+Iowa",-92.7751225,42.360189,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
605 I AVE,Grundy Center,Iowa,G,G,G_D_605 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+I+AVE,Grundy+Center+Iowa",-92.7719721,42.3597656,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1108 7TH ST,Grundy Center,Iowa,G,G,G_D_1108 7TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1108+7TH+ST,Grundy+Center+Iowa",-92.772361,42.3569903,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.48,poor_siding,42.95,poor/no_gutter,72.07,,good_roof,64.96,G_G_1108 7TH ST_
1002 WALDEN LN,Grundy Center,Iowa,G,G,G_D_1002 WALDEN LN.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1002+WALDEN+LN,Grundy+Center+Iowa",-92.7812877,42.3581769,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.38,chipped_paint,35.44,good_gutter,70.57,,bad_roof,52.21,G_G_1002 WALDEN LN_
1507 SAGE AVE,Grundy Center,Iowa,G,G,G_D_1507 SAGE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1507+SAGE+AVE,Grundy+Center+Iowa",-92.7845749,42.3595379,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.83,chipped_paint,35.6,good_gutter,66.32,,good_roof,51.3,G_G_1507 SAGE AVE_
608 M AVE,Grundy Center,Iowa,G,G,G_D_608 M AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+M+AVE,Grundy+Center+Iowa",-92.7721276,42.3555746,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.9,poor_siding,35.45,good_gutter,67.87,,good_roof,54.11,G_G_608 M AVE_
1401 WINDSOR DR,Grundy Center,Iowa,G,G,G_D_1401 WINDSOR DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1401+WINDSOR+DR,Grundy+Center+Iowa",-92.7820074,42.3589086,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.34,poor_siding,37.77,good_gutter,66.35,,good_roof,53.49,G_G_1401 WINDSOR DR_
608 I AVE,Grundy Center,Iowa,G,G,G_D_608 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+I+AVE,Grundy+Center+Iowa",-92.7722832,42.3592203,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1108 K AVE,Grundy Center,Iowa,G,G,G_D_1108 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1108+K+AVE,Grundy+Center+Iowa",-92.778876,42.3575438,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.69,poor_siding,37.04,poor/no_gutter,59.85,,good_roof,53.29,G_G_1108 K AVE_
707 K AVE,Grundy Center,Iowa,G,G,G_D_707 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=707+K+AVE,Grundy+Center+Iowa",-92.7733528,42.3579076,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.45,poor_siding,37.4,poor/no_gutter,53.77,,good_roof,57.7,G_G_707 K AVE_
400 SOUTHVIEW DR,Grundy Center,Iowa,G,G,G_D_400 SOUTHVIEW DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+SOUTHVIEW+DR,Grundy+Center+Iowa",-92.7742862,42.3540434,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
810 I AVE,Grundy Center,Iowa,G,G,G_D_810 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=810+I+AVE,Grundy+Center+Iowa",-92.7749863,42.359328,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.52,poor_siding,36.38,good_gutter,68.08,,good_roof,53.28,G_G_810 I AVE_
805 I AVE,Grundy Center,Iowa,G,G,G_D_805 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=805+I+AVE,Grundy+Center+Iowa",-92.774753,42.3597946,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
806 G AVE,Grundy Center,Iowa,G,G,G_D_806 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=806+G+AVE,Grundy+Center+Iowa",-92.7745001,42.3612412,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.58,good_siding,34.41,good_gutter,62.89,,good_roof,58.08,G_G_806 G AVE_
1003 I AVE,Grundy Center,Iowa,G,G,G_D_1003 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1003+I+AVE,Grundy+Center+Iowa",-92.7771839,42.3598319,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.1,poor_siding,36.64,poor/no_gutter,72.37,,good_roof,67.05,G_G_1003 I AVE_
1522 CANTEBURY CIR,Grundy Center,Iowa,G,G,G_D_1522 CANTEBURY CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1522+CANTEBURY+CIR,Grundy+Center+Iowa",-92.7867146,42.3600239,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.47,poor_siding,36.3,good_gutter,67.42,,good_roof,54.39,G_G_1522 CANTEBURY CIR_
1001 7TH ST,Grundy Center,Iowa,G,G,G_D_1001 7TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1001+7TH+ST,Grundy+Center+Iowa",-92.7728666,42.3583995,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.24,chipped_paint,36.12,good_gutter,70.33,,bad_roof,53.29,G_G_1001 7TH ST_
708 I AVE,Grundy Center,Iowa,G,G,G_D_708 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=708+I+AVE,Grundy+Center+Iowa",-92.7735278,42.3593824,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
902 8TH ST,Grundy Center,Iowa,G,G,G_D_902 8TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=902+8TH+ST,Grundy+Center+Iowa",-92.7736639,42.3593599,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.91,chipped_paint,36.35,good_gutter,71.54,,bad_roof,51.63,G_G_902 8TH ST_
806 I AVE,Grundy Center,Iowa,G,G,G_D_806 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=806+I+AVE,Grundy+Center+Iowa",-92.7746752,42.3594123,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1103 INDIGO ST,Grundy Center,Iowa,G,G,G_D_1103 INDIGO ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1103+INDIGO+ST,Grundy+Center+Iowa",-92.7838552,42.3574233,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.57,poor_siding,38.23,good_gutter,60.75,,good_roof,54.26,G_G_1103 INDIGO ST_
610 M AVE,Grundy Center,Iowa,G,G,G_D_610 M AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+M+AVE,Grundy+Center+Iowa",-92.7725749,42.3556982,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.59,chipped_paint,34.89,good_gutter,69.12,,good_roof,51.31,G_G_610 M AVE_
1504 9TH ST,Grundy Center,Iowa,G,G,G_D_1504 9TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1504+9TH+ST,Grundy+Center+Iowa",-92.7750058,42.3538148,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.42,poor_siding,38.14,good_gutter,67.11,,good_roof,57.66,G_G_1504 9TH ST_
1511 LAUREL AVE,Grundy Center,Iowa,G,G,G_D_1511 LAUREL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1511+LAUREL+AVE,Grundy+Center+Iowa",-92.7856447,42.3586861,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1008 13 ST,Grundy Center,Iowa,G,G,G_D_1008 13 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1008+13+ST,Grundy+Center+Iowa",-92.7802569,42.358029,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.86,poor_siding,39.37,good_gutter,66.96,,good_roof,59.69,G_G_1008 13 ST_
1102 G AVE,Grundy Center,Iowa,G,G,G_D_1102 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1102+G+AVE,Grundy+Center+Iowa",-92.7784092,42.3612428,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.52,poor_siding,36.74,good_gutter,69.32,,good_roof,53.61,G_G_1102 G AVE_
1206 G AVE,Grundy Center,Iowa,G,G,G_D_1206 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1206+G+AVE,Grundy+Center+Iowa",-92.7802958,42.3613701,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.11,poor_siding,34.93,good_gutter,71.13,,good_roof,52.04,G_G_1206 G AVE_
906 H AVE,Grundy Center,Iowa,G,G,G_D_906 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=906+H+AVE,Grundy+Center+Iowa",-92.7760171,42.3603211,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
705 J AVE,Grundy Center,Iowa,G,G,G_D_705 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=705+J+AVE,Grundy+Center+Iowa",-92.7733333,42.3588493,,,,,,,,,,,,,,,,,,True,,False,no_garden,43.3,chipped_paint,35.23,good_gutter,71.06,,bad_roof,50.94,G_G_705 J AVE_
1506 LAUREL AVE,Grundy Center,Iowa,G,G,G_D_1506 LAUREL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1506+LAUREL+AVE,Grundy+Center+Iowa",-92.7851779,42.3579291,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.13,poor_siding,35.61,good_gutter,70.85,,good_roof,55.26,G_G_1506 LAUREL AVE_
1107 L AVE,Grundy Center,Iowa,G,G,G_D_1107 L AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1107+L+AVE,Grundy+Center+Iowa",-92.7788565,42.3570256,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.78,poor_siding,35.88,good_gutter,66.7,,good_roof,52.83,G_G_1107 L AVE_
1515 LAUREL AVE,Grundy Center,Iowa,G,G,G_D_1515 LAUREL AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1515+LAUREL+AVE,Grundy+Center+Iowa",-92.7856624,42.3590605,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1202 10TH ST,Grundy Center,Iowa,G,G,G_D_1202 10TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1202+10TH+ST,Grundy+Center+Iowa",-92.7763866,42.3566051,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.58,poor_siding,39.82,good_gutter,53.28,,good_roof,50.35,G_G_1202 10TH ST_
610 K AVE,Grundy Center,Iowa,G,G,G_D_610 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+K+AVE,Grundy+Center+Iowa",-92.7723999,42.3574504,,,,,,,,,,,,,,,,,,True,,True,garden_present,39.67,chipped_paint,36.04,good_gutter,70.98,,bad_roof,51.13,G_G_610 K AVE_
1105 I AVE,Grundy Center,Iowa,G,G,G_D_1105 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1105+I+AVE,Grundy+Center+Iowa",-92.778662,42.3599115,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.14,chipped_paint,35.63,good_gutter,66.9,,bad_roof,52.29,G_G_1105 I AVE_
1002 12TH ST,Grundy Center,Iowa,G,G,G_D_1002 12TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1002+12TH+ST,Grundy+Center+Iowa",-92.7790316,42.358462,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.03,poor_siding,36.1,good_gutter,69.09,,bad_roof,51.11,G_G_1002 12TH ST_
