address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,FALSE,roof,roof_confidence,img_used
604 5TH AVE,Slater,Iowa,G,S,G_S_604 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+5TH+AVE,Slater+Iowa",-93.685679,41.8785255,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.1,chipped_paint,36.31,good_gutter,68.64,,FALSE,0,G_S_604 5TH AVE_
407 GREENE ST,Slater,Iowa,G,S,G_S_407 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+GREENE+ST,Slater+Iowa",-93.686531,41.878905,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.51,chipped_paint,35.42,good_gutter,70.89,,FALSE,0,G_S_407 GREENE ST_
405 GREENE ST,Slater,Iowa,G,S,G_S_405 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+GREENE+ST,Slater+Iowa",-93.686531,41.8791375,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.87,poor_siding,37.78,poor/no_gutter,67.7,,FALSE,0,G_S_405 GREENE ST_
403 GREENE ST,Slater,Iowa,G,S,G_S_403 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+GREENE+ST,Slater+Iowa",-93.686531,41.8793699,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.16,poor_siding,40.25,poor/no_gutter,64.61,,FALSE,0,G_S_403 GREENE ST_
401 GREENE ST,Slater,Iowa,G,S,G_S_401 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+GREENE+ST,Slater+Iowa",-93.6865112,41.8795449,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.9,poor_siding,38.82,good_gutter,70.06,,FALSE,0,G_S_401 GREENE ST_
605 5TH AVE,Slater,Iowa,G,S,G_S_605 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+5TH+AVE,Slater+Iowa",-93.685679,41.8789904,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.64,poor_siding,36.8,good_gutter,69.42,,FALSE,0,G_S_605 5TH AVE_
402 GREENE ST,Slater,Iowa,G,S,G_S_402 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+GREENE+ST,Slater+Iowa",-93.6859564,41.8793302,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.69,poor_siding,36.76,good_gutter,51.42,,FALSE,0,G_S_402 GREENE ST_
605 4TH AVE,Slater,Iowa,G,S,G_S_605 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+4TH+AVE,Slater+Iowa",-93.6858772,41.8799913,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.57,poor_siding,38.6,good_gutter,50.95,,FALSE,0,G_S_605 4TH AVE_
607 4TH AVE,Slater,Iowa,G,S,G_S_607 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+4TH+AVE,Slater+Iowa",-93.6862338,41.8799799,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
609 4TH AVE,Slater,Iowa,G,S,G_S_609 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+4TH+AVE,Slater+Iowa",-93.6866103,41.8799872,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.6,poor_siding,36,good_gutter,66.62,,FALSE,0,G_S_609 4TH AVE_
600 3RD AVE,Slater,Iowa,G,S,G_S_600 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+3RD+AVE,Slater+Iowa",-93.6851639,41.8805177,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.42,poor_siding,35.99,good_gutter,69.37,,FALSE,0,G_S_600 3RD AVE_
601 3RD AVE,Slater,Iowa,G,S,G_S_601 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+3RD+AVE,Slater+Iowa",-93.6851044,41.8809651,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
603 3RD AVE,Slater,Iowa,G,S,G_S_603 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+3RD+AVE,Slater+Iowa",-93.6854413,41.8809737,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.51,poor_siding,38.99,good_gutter,67.96,,FALSE,0,G_S_603 3RD AVE_
605 3RD AVE,Slater,Iowa,G,S,G_S_605 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+3RD+AVE,Slater+Iowa",-93.6858375,41.880961,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
607 3RD AVE,Slater,Iowa,G,S,G_S_607 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+3RD+AVE,Slater+Iowa",-93.6862338,41.8809871,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
509 2ND AVE,Slater,Iowa,G,S,G_S_509 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+2ND+AVE,Slater+Iowa",-93.6844704,41.8819926,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.12,chipped_paint,36.37,good_gutter,66.76,,FALSE,0,G_S_509 2ND AVE_
101 STORY ST,Slater,Iowa,G,S,G_S_101 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+STORY+ST,Slater+Iowa",-93.6836779,41.8824828,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.05,poor_siding,37.63,good_gutter,70.57,,FALSE,0,G_S_101 STORY ST_
504 MAIN ST,Slater,Iowa,G,S,G_S_504 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+MAIN+ST,Slater+Iowa",-93.6840147,41.8825301,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.92,poor_siding,36.96,good_gutter,65.98,,FALSE,0,G_S_504 MAIN ST_
506 MAIN ST,Slater,Iowa,G,S,G_S_506 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+MAIN+ST,Slater+Iowa",-93.6842524,41.8824838,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
611 2ND AVE,Slater,Iowa,G,S,G_S_611 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+2ND+AVE,Slater+Iowa",-93.6864518,41.8820066,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.51,chipped_paint,35.7,good_gutter,68.28,,FALSE,0,G_S_611 2ND AVE_
101 BOONE ST,Slater,Iowa,G,S,G_S_101 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+BOONE+ST,Slater+Iowa",-93.6847978,41.8827589,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
500 BOONE ST,Slater,Iowa,G,S,G_S_500 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+BOONE+ST,Slater+Iowa",-93.6844902,41.8785636,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.39,poor_siding,36.17,good_gutter,70.43,,FALSE,0,G_S_500 BOONE ST_
502 BOONE ST,Slater,Iowa,G,S,G_S_502 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+BOONE+ST,Slater+Iowa",-93.6844902,41.8782924,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.62,poor_siding,43.97,good_gutter,52.83,,FALSE,0,G_S_502 BOONE ST_
504 BOONE ST,Slater,Iowa,G,S,G_S_504 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+BOONE+ST,Slater+Iowa",-93.6844902,41.8780987,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.26,poor_siding,39.17,good_gutter,71.4,,FALSE,0,G_S_504 BOONE ST_
507 STORY ST,Slater,Iowa,G,S,G_S_507 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+STORY+ST,Slater+Iowa",-93.6838562,41.8780803,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
401 STORY ST,Slater,Iowa,G,S,G_S_401 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+STORY+ST,Slater+Iowa",-93.6837967,41.8794187,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
408 BOONE ST,Slater,Iowa,G,S,G_S_408 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+BOONE+ST,Slater+Iowa",-93.6844902,41.8789123,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.5,poor_siding,41.85,good_gutter,53.5,,FALSE,0,G_S_408 BOONE ST_
406 BOONE ST,Slater,Iowa,G,S,G_S_406 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+BOONE+ST,Slater+Iowa",-93.6844704,41.879126,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.29,poor_siding,40.25,good_gutter,61.71,,FALSE,0,G_S_406 BOONE ST_
604 MAIN ST,Slater,Iowa,G,S,G_S_604 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+MAIN+ST,Slater+Iowa",-93.6854809,41.8825219,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.52,poor_siding,36.1,good_gutter,65.91,,FALSE,0,G_S_604 MAIN ST_
608 MAIN ST,Slater,Iowa,G,S,G_S_608 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+MAIN+ST,Slater+Iowa",-93.6858772,41.882548,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.41,poor_siding,36.04,good_gutter,67.59,,FALSE,0,G_S_608 MAIN ST_
106 N GREENE ST,Slater,Iowa,G,S,G_S_106 N GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+N+GREENE+ST,Slater+Iowa",-93.6866301,41.8835698,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.67,poor_siding,39.4,good_gutter,56.23,,FALSE,0,G_S_106 N GREENE ST_
501 MAIN ST,Slater,Iowa,G,S,G_S_501 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+MAIN+ST,Slater+Iowa",-93.6836779,41.8830251,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.05,chipped_paint,35.82,good_gutter,64.06,,FALSE,0,G_S_501 MAIN ST_
103 N STORY ST,Slater,Iowa,G,S,G_S_103 N STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=103+N+STORY+ST,Slater+Iowa",-93.6836878,41.8832282,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.65,poor_siding,36.24,good_gutter,61.52,,FALSE,0,G_S_103 N STORY ST_
509 MARSHALL ST,Slater,Iowa,G,S,G_S_509 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+MARSHALL+ST,Slater+Iowa",-93.6824297,41.8780872,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
505 MARSHALL ST,Slater,Iowa,G,S,G_S_505 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+MARSHALL+ST,Slater+Iowa",-93.6824297,41.8783196,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
501 MARSHALL ST,Slater,Iowa,G,S,G_S_501 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+MARSHALL+ST,Slater+Iowa",-93.6824098,41.8784946,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.9,poor_siding,37.82,poor/no_gutter,58.13,,FALSE,0,G_S_501 MARSHALL ST_
404 5TH AVE,Slater,Iowa,G,S,G_S_404 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+5TH+AVE,Slater+Iowa",-93.6826674,41.8785444,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.73,poor_siding,39.52,good_gutter,66.78,,FALSE,0,G_S_404 5TH AVE_
407 MARSHALL ST,Slater,Iowa,G,S,G_S_407 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+MARSHALL+ST,Slater+Iowa",-93.6824693,41.8792094,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.54,poor_siding,39.3,poor/no_gutter,67.35,,FALSE,0,G_S_407 MARSHALL ST_
401 MARSHALL ST,Slater,Iowa,G,S,G_S_401 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+MARSHALL+ST,Slater+Iowa",-93.6824891,41.8794993,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,52.22,poor_siding,39.27,poor/no_gutter,62.42,,FALSE,0,G_S_401 MARSHALL ST_
410 STORY ST,Slater,Iowa,G,S,G_S_410 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+STORY+ST,Slater+Iowa",-93.6831825,41.8789541,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.3,poor_siding,38.66,poor/no_gutter,53.5,,FALSE,0,G_S_410 STORY ST_
411 BENTON ST,Slater,Iowa,G,S,G_S_411 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=411+BENTON+ST,Slater+Iowa",-93.6797352,41.8789481,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.44,poor_siding,39.34,poor/no_gutter,68.82,,FALSE,0,G_S_411 BENTON ST_
407 BENTON ST,Slater,Iowa,G,S,G_S_407 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+BENTON+ST,Slater+Iowa",-93.6797352,41.8792193,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
403 BENTON ST,Slater,Iowa,G,S,G_S_403 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+BENTON+ST,Slater+Iowa",-93.6797748,41.879528,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
311 4TH AVE,Slater,Iowa,G,S,G_S_311 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+4TH+AVE,Slater+Iowa",-93.6818749,41.8799644,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.06,poor_siding,36.89,poor/no_gutter,50.2,,FALSE,0,G_S_311 4TH AVE_
301 TAMA ST,Slater,Iowa,G,S,G_S_301 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+TAMA+ST,Slater+Iowa",-93.6810032,41.8805346,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
302 3RD AVE,Slater,Iowa,G,S,G_S_302 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+3RD+AVE,Slater+Iowa",-93.6813004,41.8805445,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.72,poor_siding,37.44,good_gutter,68.66,,FALSE,0,G_S_302 3RD AVE_
308 3RD AVE,Slater,Iowa,G,S,G_S_308 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+3RD+AVE,Slater+Iowa",-93.6815579,41.8805556,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.61,poor_siding,35.53,good_gutter,56.09,,FALSE,0,G_S_308 3RD AVE_
310 MARSHALL ST,Slater,Iowa,G,S,G_S_310 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+MARSHALL+ST,Slater+Iowa",-93.681888,41.880438,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.12,poor_siding,41.37,poor/no_gutter,50.56,,FALSE,0,G_S_310 MARSHALL ST_
413 MAIN ST,Slater,Iowa,G,S,G_S_413 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=413+MAIN+ST,Slater+Iowa",-93.6828853,41.8830505,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.19,poor_siding,35.35,good_gutter,66.05,,FALSE,0,G_S_413 MAIN ST_
421 MAIN ST,Slater,Iowa,G,S,G_S_421 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=421+MAIN+ST,Slater+Iowa",-93.6832816,41.8830378,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.99,poor_siding,35.72,good_gutter,65.32,,FALSE,0,G_S_421 MAIN ST_
313 MAIN ST,Slater,Iowa,G,S,G_S_313 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+MAIN+ST,Slater+Iowa",-93.6814588,41.8830186,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.05,chipped_paint,35.77,good_gutter,62.62,,FALSE,0,G_S_313 MAIN ST_
317 MAIN ST,Slater,Iowa,G,S,G_S_317 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=317+MAIN+ST,Slater+Iowa",-93.681673,41.883056,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.52,poor_siding,34.84,good_gutter,64.9,,FALSE,0,G_S_317 MAIN ST_
205 MAIN ST,Slater,Iowa,G,S,G_S_205 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+MAIN+ST,Slater+Iowa",-93.6800126,41.8830068,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.38,chipped_paint,36.78,good_gutter,66.3,,FALSE,0,G_S_205 MAIN ST_
211 MAIN ST,Slater,Iowa,G,S,G_S_211 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=211+MAIN+ST,Slater+Iowa",-93.6805079,41.8831265,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.08,poor_siding,35.66,good_gutter,66.3,,FALSE,0,G_S_211 MAIN ST_
107 MAIN ST,Slater,Iowa,G,S,G_S_107 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+MAIN+ST,Slater+Iowa",-93.6791805,41.8829946,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
104 N BENTON ST,Slater,Iowa,G,S,G_S_104 N BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+BENTON+ST,Slater+Iowa",-93.6791607,41.883402,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
405 1ST AVE N,Slater,Iowa,G,S,G_S_405 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+1ST+AVE+N,Slater+Iowa",-93.6826674,41.8840452,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.85,poor_siding,39.67,poor/no_gutter,71.83,,FALSE,0,G_S_405 1ST AVE N_
505 1ST AVE N,Slater,Iowa,G,S,G_S_505 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+1ST+AVE+N,Slater+Iowa",-93.6843911,41.8840869,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.84,poor_siding,34.68,good_gutter,68.28,,FALSE,0,G_S_505 1ST AVE N_
615 1ST AVE N,Slater,Iowa,G,S,G_S_615 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=615+1ST+AVE+N,Slater+Iowa",-93.6864319,41.8840797,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.69,chipped_paint,35.96,good_gutter,66.41,,FALSE,0,G_S_615 1ST AVE N_
402 BOONE ST,Slater,Iowa,G,S,G_S_402 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+BOONE+ST,Slater+Iowa",-93.6844704,41.8793584,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.25,poor_siding,42.54,poor/no_gutter,56.26,,FALSE,0,G_S_402 BOONE ST_
505 4TH AVE,Slater,Iowa,G,S,G_S_505 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+4TH+AVE,Slater+Iowa",-93.6841336,41.8799696,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
507 4TH AVE,Slater,Iowa,G,S,G_S_507 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+4TH+AVE,Slater+Iowa",-93.6844902,41.8799969,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
303 STORY ST,Slater,Iowa,G,S,G_S_303 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+STORY+ST,Slater+Iowa",-93.6837769,41.8802909,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
304 BOONE ST,Slater,Iowa,G,S,G_S_304 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+BOONE+ST,Slater+Iowa",-93.6844902,41.8803456,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
207 STORY ST,Slater,Iowa,G,S,G_S_207 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+STORY+ST,Slater+Iowa",-93.6837769,41.8809882,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.87,poor_siding,39.56,poor/no_gutter,70,,FALSE,0,G_S_207 STORY ST_
505 3RD AVE,Slater,Iowa,G,S,G_S_505 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+3RD+AVE,Slater+Iowa",-93.6840939,41.8809781,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
606 2ND AVE,Slater,Iowa,G,S,G_S_606 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+2ND+AVE,Slater+Iowa",-93.6861942,41.8815307,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.25,poor_siding,37.64,good_gutter,69.07,,FALSE,0,G_S_606 2ND AVE_
608 2ND AVE,Slater,Iowa,G,S,G_S_608 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+2ND+AVE,Slater+Iowa",-93.6865905,41.881518,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.72,poor_siding,36.52,good_gutter,57.69,,FALSE,0,G_S_608 2ND AVE_
107 BOONE ST,Slater,Iowa,G,S,G_S_107 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+BOONE+ST,Slater+Iowa",-93.6850252,41.8819748,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.99,chipped_paint,35.67,good_gutter,64.05,,FALSE,0,G_S_107 BOONE ST_
601 MAIN ST,Slater,Iowa,G,S,G_S_601 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+MAIN+ST,Slater+Iowa",-93.685045,41.8830395,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.18,poor_siding,38.31,poor/no_gutter,55.17,,FALSE,0,G_S_601 MAIN ST_
605 MAIN ST,Slater,Iowa,G,S,G_S_605 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+MAIN+ST,Slater+Iowa",-93.6854016,41.8829893,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.95,chipped_paint,36.15,good_gutter,67.47,,FALSE,0,G_S_605 MAIN ST_
607 MAIN ST,Slater,Iowa,G,S,G_S_607 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+MAIN+ST,Slater+Iowa",-93.6856394,41.8829817,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,37.98,chipped_paint,35.89,good_gutter,67.14,,FALSE,0,G_S_607 MAIN ST_
609 MAIN ST,Slater,Iowa,G,S,G_S_609 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+MAIN+ST,Slater+Iowa",-93.6859168,41.8830116,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.89,poor_siding,37.23,good_gutter,56.17,,FALSE,0,G_S_609 MAIN ST_
502 1ST AVE N,Slater,Iowa,G,S,G_S_502 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+1ST+AVE+N,Slater+Iowa",-93.6839751,41.8835773,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.7,chipped_paint,35.95,good_gutter,68.94,,FALSE,0,G_S_502 1ST AVE N_
504 1ST AVE N,Slater,Iowa,G,S,G_S_504 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+1ST+AVE+N,Slater+Iowa",-93.6842524,41.8835297,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.06,poor_siding,37.36,good_gutter,60,,FALSE,0,G_S_504 1ST AVE N_
108 N BOONE ST,Slater,Iowa,G,S,G_S_108 N BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=108+N+BOONE+ST,Slater+Iowa",-93.6844927,41.8835925,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.13,poor_siding,36.53,good_gutter,66.55,,FALSE,0,G_S_108 N BOONE ST_
501 TAMA ST,Slater,Iowa,G,S,G_S_501 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+TAMA+ST,Slater+Iowa",-93.6810428,41.8785577,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
205 6TH AVE,Slater,Iowa,G,S,G_S_205 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+6TH+AVE,Slater+Iowa",-93.6804087,41.8781171,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.53,poor_siding,36.05,good_gutter,69.91,,FALSE,0,G_S_205 6TH AVE_
504 TAMA ST,Slater,Iowa,G,S,G_S_504 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+TAMA+ST,Slater+Iowa",-93.6804484,41.8783055,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.17,poor_siding,37.64,good_gutter,66.01,,FALSE,0,G_S_504 TAMA ST_
404 2ND AVE,Slater,Iowa,G,S,G_S_404 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+2ND+AVE,Slater+Iowa",-93.682707,41.8815261,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.27,poor_siding,36.48,good_gutter,66.74,,FALSE,0,G_S_404 2ND AVE_
200 STORY ST,Slater,Iowa,G,S,G_S_200 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=200+STORY+ST,Slater+Iowa",-93.6830637,41.8815534,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.96,poor_siding,37.31,good_gutter,70.91,,FALSE,0,G_S_200 STORY ST_
